id,price,license,model,fuel,cc,registration_date,license_changed,owner_changed,total_loss,flood,theft,damaged_count,damaged_total,damaged_by_other_count,damaged_by_other_total,transmission,warranty,mileage,tuning_history,special_history,usage_change,accident,little_accident
37203101,790,55무9076,K5 하이브리드,하이브리드,1999cc,2012/06/26,0,5,0,0,0,1,918230,0,0,-,보험사보증,"83,174km",없음,없음,없음,없음,없음
38300976,620,42머8433,K5,가솔린,1998cc,2011/03/16,0,3,0,0,0,1,436576,1,425826,-,보험사보증,"95,214km",없음,없음,없음,없음,없음
38300941,1200,65고5201,LF 쏘나타,가스,1999cc,2015/02/11,0,2,0,0,0,0,0,2,959300,-,보험사보증,"90,253km",없음,없음,없음,없음,없음
38578135,490,243무8736,쏘나타 더 브릴리언트,가솔린,1999cc,2012/10/02,1,4,0,0,0,1,477106,0,0,오토,보험사보증,"205,856km",없음,없음,없음,없음,있음
38100195,2060,122모5437,K7 프리미어,가솔린,2497cc,2019/08/16,1,1,0,0,0,1,929030,3,1937300,오토,보험사보증,"121,221km",없음,없음,있음 / 렌트,없음,있음
38619523,540,03보0602,말리부,가솔린,1998cc,2016/05/03,0,3,0,0,0,4,3633836,0,0,오토,보험사보증,"102,213km",없음,없음,없음,없음,있음
38630858,3950,38주7950,아이오닉5,전기,111cc,2022/09/23,0,1,0,0,0,0,0,1,694846,-,보험사보증,"25,500km",없음,없음,없음,없음,없음
38305356,1240,117소7585,쏘나타 뉴 라이즈,가솔린,1999cc,2017/10/16,1,1,0,0,0,0,0,0,0,-,보험사보증,"85,608km",없음,없음,있음 / 렌트,없음,없음
38615251,640,26고4049,뉴 투싼 ix,디젤,1995cc,2015/03/06,1,5,0,0,0,1,421810,1,2603970,-,보험사보증,"150,612km",없음,없음,없음,없음,있음
38362754,3480,147러4665,팰리세이드,가솔린,3778cc,2022/04/14,0,1,0,0,0,1,1426815,1,887618,-,보험사보증,"39,841km",없음,없음,없음,없음,없음
38391169,580,11어8461,더 뉴 아반떼,가스,1591cc,2015/04/29,0,3,0,0,0,6,4134520,7,4746087,-,보험사보증,"153,658km",있음 / 적법 / 구조,없음,없음,없음,있음
37985716,1180,38무5529,에쿠스(신형),가솔린,5038cc,2012/01/17,0,3,0,0,0,2,3012260,3,3539928,-,보험사보증,"80,222km",없음,없음,없음,없음,있음
38427600,2340,04주9145,싼타페 TM,디젤,1995cc,2018/03/13,0,4,0,0,0,0,0,1,413820,-,보험사보증,"64,271km",없음,없음,없음,없음,있음
38446539,790,249라8728,더 뉴 레이,가솔린,998cc,2019/09/10,1,1,0,0,0,1,1251331,0,0,-,보험사보증,"135,108km",없음,없음,있음 / 렌트,없음,있음
38431520,2190,344너6892,더 뉴 그랜저 IG,가솔린,2497cc,2020/09/04,1,1,0,0,0,3,2460727,2,621499,-,보험사보증,"88,804km",없음,없음,있음 / 렌트,없음,있음
38351261,1860,362노5159,쏘나타 (DN8),가솔린,1598cc,2021/01/26,0,0,0,0,0,1,1395430,0,0,-,보험사보증,"112,196km",없음,없음,없음,없음,있음
38495469,1890,136수7340,올 뉴 K7 하이브리드,하이브리드,2359cc,2018/09/14,1,3,0,0,0,1,737500,1,620690,-,보험사보증,"121,592km",없음,없음,있음 / 렌트,없음,없음
38559300,1399,62노5319,더 뉴 아반떼 AD,가솔린,1598cc,2019/04/10,0,4,0,0,0,1,1777200,1,2731640,오토,보험사보증,"46,696km",없음,없음,없음,없음,있음
38494660,1890,136수7340,올 뉴 K7 하이브리드,하이브리드,2359cc,2018/09/14,1,3,0,0,0,1,737500,1,620690,-,보험사보증,"121,592km",없음,없음,있음 / 렌트,없음,없음
38464791,690,32거9020,투싼 ix,디젤,1995cc,2012/10/16,0,1,0,0,0,0,0,0,0,-,보험사보증,"132,517km",없음,없음,없음,없음,없음
38606761,1980,172어3140,더 K9,가솔린,3778cc,2018/12/04,1,2,0,0,0,1,3138210,2,1742451,-,보험사보증,"183,517km",없음,없음,있음 / 렌트,없음,없음
38528358,630,67더0940,트랙스,가솔린,1362cc,2013/03/07,1,4,0,0,0,0,0,3,7091040,오토,보험사보증,"114,149km",없음,없음,있음 / 렌트,없음,없음
38558104,1399,62노5319,더 뉴 아반떼 AD,가솔린,1598cc,2019/04/10,0,4,0,0,0,1,1777200,1,2731640,오토,보험사보증,"46,696km",없음,없음,없음,없음,있음
38273951,3250,208서2711,스포티지 5세대 하이브리드,하이브리드,1598cc,2022/03/11,0,0,0,0,0,1,1001337,0,0,-,보험사보증,939km,없음,없음,없음,없음,없음
38625213,3120,15서1058,아이오닉5,전기,111cc,2021/06/17,1,4,0,0,0,0,0,0,0,-,보험사보증,"38,561km",없음,없음,있음 / 렌트,없음,없음
37983839,1220,49조0950,싼타페 더 프라임,디젤,1995cc,2016/05/16,0,1,0,0,0,1,666699,1,600000,오토,보험사보증,"165,398km",없음,없음,없음,없음,없음
38595178,2320,331너5247,아반떼 하이브리드 (CN7),하이브리드,1580cc,2020/11/05,1,3,0,0,0,1,305789,1,1613759,오토,보험사보증,"57,859km",없음,없음,있음 / 렌트,없음,없음
38562594,1650,05구8955,올 뉴 투싼,디젤,1995cc,2018/09/03,0,2,0,0,0,1,899240,2,1770830,오토,보험사보증,"51,642km",없음,없음,없음,없음,있음
38464460,1070,19서9517,올 뉴 K7,가솔린,2359cc,2016/12/09,0,2,0,0,0,1,404510,0,0,오토,보험사보증,"178,474km",없음,없음,없음,없음,있음
37550003,1120,24고8203,싼타페 DM,디젤,1995cc,2014/07/23,0,5,0,0,0,1,932460,0,0,오토,보험사보증,"140,248km",없음,없음,없음,없음,없음
37786016,4650,370주5005,G80 (RG3),가솔린,2497cc,2021/10/19,0,1,0,0,0,0,0,0,0,오토,보험사보증,"37,474km",없음,없음,없음,없음,없음
36433994,570,12소8904,스포티지 R,디젤,1995cc,2012/01/03,0,1,0,0,0,2,2163380,2,1011820,-,보험사보증,"166,079km",없음,없음,없음,없음,있음
38382501,3650,184수4074,스포티지 5세대 하이브리드,하이브리드,1598cc,2022/01/21,0,1,0,0,0,0,0,0,0,-,보험사보증,"30,067km",없음,없음,없음,없음,없음
37644527,1820,384오1311,더 뉴 QM6,가솔린,1997cc,2020/06/19,0,1,0,0,0,2,1162122,3,2469480,오토,보험사보증,"106,455km",없음,없음,없음,없음,없음
37753271,620,26무0864,스포티지 R,디젤,1995cc,2012/05/25,1,3,0,0,0,3,2081410,6,9097550,오토,보험사보증,"146,409km",없음,없음,있음 / 렌트,없음,있음
38545415,3750,249로3453,K8 하이브리드,하이브리드,1598cc,2021/05/28,0,1,0,0,0,0,0,0,0,오토,보험사보증,"42,687km",없음,없음,없음,없음,없음
38426190,2650,302나9345,투싼 (NX4),디젤,1998cc,2023/09/14,1,2,0,0,0,0,0,0,0,오토,보험사보증,"14,992km",없음,없음,있음 / 렌트,없음,없음
38494654,3150,129두8763,더 뉴 그랜저 IG 하이브리드,하이브리드,2359cc,2021/11/23,0,1,0,0,0,1,3609090,1,490000,오토,보험사보증,"65,784km",없음,없음,없음,없음,있음
38107536,840,148로6015,더 뉴 레이,가솔린,998cc,2021/07/08,1,1,0,0,0,1,420000,0,0,-,보험사보증,"66,607km",없음,없음,있음 / 렌트,없음,없음
36282605,1120,16다0581,제네시스 DH,가솔린,3778cc,2016/06/23,0,3,0,0,0,5,7407313,1,969370,-,자가보증,"257,222km",없음,없음,없음,없음,있음
38524771,4870,172가9000,그랜저 하이브리드 (GN7),하이브리드,1598cc,2023/01/27,0,0,0,0,0,0,0,0,0,오토,보험사보증,"19,220km",없음,없음,없음,없음,없음
37849361,2820,68조1714,넥쏘,수소,0cc,2023/07/12,0,1,0,0,0,0,0,0,0,오토,보험사보증,"26,371km",없음,없음,없음,없음,없음
38205530,520,94고0405,코란도 스포츠,디젤,1998cc,2013/11/27,1,4,0,0,0,4,7922240,3,4905230,-,보험사보증,"248,662km",있음 / 적법,없음,없음,없음,있음
37867419,2690,184고1561,더 뉴 그랜저 IG,가솔린,3342cc,2021/09/10,1,1,0,0,0,1,547769,0,0,-,보험사보증,"26,355km",없음,없음,있음 / 렌트,없음,없음
38490444,1930,260루1191,베뉴,가솔린,1598cc,2023/03/02,1,2,0,0,0,0,0,0,0,오토,자가보증,"49,000km",없음,없음,있음 / 렌트,없음,없음
38439477,6250,269로4223,G80 (RG3),가솔린,2497cc,2023/07/18,0,0,0,0,0,0,0,0,0,오토,보험사보증,"5,227km",없음,없음,없음,없음,없음
37724339,7090,360나1270,GV80,가솔린,2497cc,2023/02/06,0,1,0,0,0,1,1872195,0,0,-,보험사보증,"12,123km",없음,없음,없음,없음,없음
38495801,3650,221소8388,더 뉴 토레스,가솔린,1497cc,2024/06/03,0,0,0,0,0,0,0,0,0,오토,보험사보증,"7,565km",없음,없음,없음,없음,없음
38497182,6290,333누4094,G80 (RG3),가솔린,2497cc,2023/11/20,0,0,0,0,0,1,1375407,0,0,-,보험사보증,"14,659km",없음,없음,없음,없음,없음
38479918,6490,277소6583,G80 (RG3),가솔린,2497cc,2024/06/07,0,0,0,0,0,0,0,0,0,오토,보험사보증,"2,672km",없음,없음,없음,없음,없음
38515386,6090,368무1369,G80 (RG3),가솔린,2497cc,2023/07/25,0,3,0,0,0,0,0,0,0,오토,보험사보증,"18,863km",없음,없음,없음,없음,없음
37790035,4250,270소2444,K8 하이브리드,하이브리드,1598cc,2023/02/27,0,2,0,0,0,1,481579,0,0,-,보험사보증,"17,510km",없음,없음,없음,없음,없음
37867037,2690,184고1561,더 뉴 그랜저 IG,가솔린,3342cc,2021/09/10,1,1,0,0,0,1,547769,0,0,-,보험사보증,"26,355km",없음,없음,있음 / 렌트,없음,없음
37428821,4430,162머1603,K8 하이브리드,하이브리드,1598cc,2023/07/20,0,0,0,0,0,0,0,0,0,-,보험사보증,"5,054km",없음,없음,없음,없음,없음
38516097,7090,207머1750,G80 (RG3),가솔린,2497cc,2024/03/21,0,1,0,0,0,0,0,0,0,오토,보험사보증,"3,590km",없음,없음,없음,없음,없음
38533464,3450,344조9154,더 뉴 토레스,가솔린,1497cc,2024/10/08,0,0,0,0,0,0,0,0,0,오토,보험사보증,"1,432km",없음,없음,없음,없음,없음
38624621,5690,207오2242,GV70,가솔린,2497cc,2024/11/21,0,0,0,0,0,0,0,0,0,-,보험사보증,700km,없음,없음,없음,없음,없음
37031543,3150,200고1668,토레스,가솔린,1497cc,2023/07/19,0,1,0,0,0,1,550000,0,0,-,보험사보증,"8,444km",있음 / 적법,없음,없음,없음,없음
37058142,6890,210머9038,GV80,가솔린,2497cc,2023/06/15,0,1,0,0,0,1,1426815,1,887618,오토,보험사보증,"9,963km",없음,없음,없음,없음,없음
38403348,4590,332모7120,싼타페 (MX5),가솔린,2497cc,2024/02/02,0,1,0,0,0,0,0,0,0,-,보험사보증,"6,886km",없음,없음,없음,없음,없음
37969648,4950,258루6629,더 뉴 쏘렌토 4세대,가솔린,2497cc,2024/04/12,0,0,0,0,0,0,0,0,0,-,보험사보증,"2,392km",없음,없음,없음,없음,없음
38296359,5090,228거5693,싼타페 (MX5),하이브리드,1598cc,2024/06/21,0,0,0,0,0,0,0,0,0,-,보험사보증,"3,707km",없음,없음,없음,없음,없음
37673292,6150,234무3169,GV70,가솔린,2497cc,2023/09/01,0,0,0,0,0,0,0,0,0,-,보험사보증,"3,955km",없음,없음,없음,없음,없음
38547656,2900,106저6005,더 뉴 카니발,디젤,2199cc,2018/08/27,1,2,0,0,0,1,947350,0,0,오토,보험사보증,"95,680km",없음,없음,있음 / 렌트,없음,없음
38598321,1780,10다2997,올 뉴 K7,가솔린,2359cc,2019/02/14,0,1,0,0,0,0,0,1,489450,오토,보험사보증,"89,414km",없음,없음,없음,없음,없음
38604821,1380,54주1236,SM6,가솔린,1997cc,2018/12/28,0,1,0,0,0,3,5454762,1,759900,오토,보험사보증,"50,236km",없음,없음,없음,없음,있음
38399442,1270,327나8542,클리오,디젤,1461cc,2019/10/15,0,3,0,0,0,0,0,0,0,-,보험사보증,"21,560km",없음,없음,없음,없음,없음
38588093,1480,33거4328,뷰티풀 코란도,디젤,1597cc,2019/05/13,0,1,0,0,0,1,2428900,1,900000,오토,보험사보증,"108,538km",없음,없음,없음,없음,없음
37723349,7090,360나1270,GV80,가솔린,2497cc,2023/02/06,0,1,0,0,0,1,1872195,0,0,-,보험사보증,"12,123km",없음,없음,없음,없음,없음
38438008,6250,269로4223,G80 (RG3),가솔린,2497cc,2023/07/18,0,0,0,0,0,0,0,0,0,오토,보험사보증,"5,227km",없음,없음,없음,없음,없음
38493857,6290,333누4094,G80 (RG3),가솔린,2497cc,2023/11/20,0,0,0,0,0,1,1375407,0,0,-,보험사보증,"14,659km",없음,없음,없음,없음,없음
38474560,6490,277소6583,G80 (RG3),가솔린,2497cc,2024/06/07,0,0,0,0,0,0,0,0,0,오토,보험사보증,"2,672km",없음,없음,없음,없음,없음
37782965,4250,270소2444,K8 하이브리드,하이브리드,1598cc,2023/02/27,0,2,0,0,0,1,481579,0,0,-,보험사보증,"17,510km",없음,없음,없음,없음,없음
38488033,3650,221소8388,더 뉴 토레스,가솔린,1497cc,2024/06/03,0,0,0,0,0,0,0,0,0,오토,보험사보증,"7,565km",없음,없음,없음,없음,없음
38503339,6090,368무1369,G80 (RG3),가솔린,2497cc,2023/07/25,0,3,0,0,0,0,0,0,0,오토,보험사보증,"18,863km",없음,없음,없음,없음,없음
37424874,4430,162머1603,K8 하이브리드,하이브리드,1598cc,2023/07/20,0,0,0,0,0,0,0,0,0,-,보험사보증,"5,054km",없음,없음,없음,없음,없음
37030993,3150,200고1668,토레스,가솔린,1497cc,2023/07/19,0,1,0,0,0,1,550000,0,0,-,보험사보증,"8,444km",있음 / 적법,없음,없음,없음,없음
37057311,6890,210머9038,GV80,가솔린,2497cc,2023/06/15,0,1,0,0,0,1,1426815,1,887618,오토,보험사보증,"9,963km",없음,없음,없음,없음,없음
38503360,7090,207머1750,G80 (RG3),가솔린,2497cc,2024/03/21,0,1,0,0,0,0,0,0,0,오토,보험사보증,"3,590km",없음,없음,없음,없음,없음
38623872,5690,207오2242,GV70,가솔린,2497cc,2024/11/21,0,0,0,0,0,0,0,0,0,-,보험사보증,700km,없음,없음,없음,없음,없음
38532277,3450,344조9154,더 뉴 토레스,가솔린,1497cc,2024/10/08,0,0,0,0,0,0,0,0,0,오토,보험사보증,"1,432km",없음,없음,없음,없음,없음
38290132,5090,228거5693,싼타페 (MX5),하이브리드,1598cc,2024/06/21,0,0,0,0,0,0,0,0,0,-,보험사보증,"3,707km",없음,없음,없음,없음,없음
38393971,4590,332모7120,싼타페 (MX5),가솔린,2497cc,2024/02/02,0,1,0,0,0,0,0,0,0,-,보험사보증,"6,886km",없음,없음,없음,없음,없음
37672943,6150,234무3169,GV70,가솔린,2497cc,2023/09/01,0,0,0,0,0,0,0,0,0,-,보험사보증,"3,955km",없음,없음,없음,없음,없음
37965427,4950,258루6629,더 뉴 쏘렌토 4세대,가솔린,2497cc,2024/04/12,0,0,0,0,0,0,0,0,0,-,보험사보증,"2,392km",없음,없음,없음,없음,없음
38538133,2900,106저6005,더 뉴 카니발,디젤,2199cc,2018/08/27,1,2,0,0,0,1,947350,0,0,오토,보험사보증,"95,680km",없음,없음,있음 / 렌트,없음,없음
38237731,2250,329마9737,더 뉴 그랜저 IG,가솔린,2497cc,2021/08/19,1,1,0,0,0,0,0,0,0,오토,보험사보증,"140,613km",없음,없음,있음 / 렌트,없음,없음
37695109,570,22마4128,K7,가솔린,2656cc,2010/10/11,0,1,0,0,0,5,5686053,3,863460,오토,보험사보증,"63,840km",없음,없음,없음,없음,있음
38597847,1290,21무5222,그랜저 IG,가솔린,2999cc,2017/09/13,0,5,0,0,0,2,4727600,3,7201110,오토,자가보증,"197,798km",없음,없음,없음,없음,있음
38491691,430,114머8223,그랜저 HG,가솔린,2359cc,2012/03/08,1,4,0,0,0,3,1291180,2,872576,오토,자가보증,"245,087km",없음,없음,없음,없음,없음
37586495,1590,333보5910,EQ900,가솔린,3342cc,2016/05/02,1,5,0,0,0,5,3265137,2,1213947,-,자가보증,"218,060km",없음,없음,없음,없음,없음
38470685,460,32우9901,레이,가솔린,998cc,2013/06/24,0,2,0,0,0,2,5117230,9,10161132,오토,자가보증,"90,794km",없음,없음,없음,있음,있음
38286497,620,162나7023,SM3 네오,가솔린,1598cc,2018/03/16,1,4,0,0,0,3,1546444,0,0,오토,보험사보증,"94,429km",없음,없음,없음,없음,있음
38487282,1080,14나5474,뉴QM3,디젤,1461cc,2018/08/01,0,1,0,0,0,2,543960,1,617410,오토,보험사보증,"45,920km",없음,없음,없음,없음,없음
37770492,5170,168너8697,G80 (RG3),가솔린,2497cc,2023/03/24,0,0,0,0,0,0,0,0,0,-,자가보증,"15,303km",없음,없음,없음,없음,없음
38107069,2190,66나0217,G80,가솔린,3342cc,2016/12/08,0,1,0,0,0,4,4761207,1,2062600,오토,자가보증,"52,742km",없음,없음,없음,없음,있음
38046821,1110,108다4829,아반떼 AD,가솔린,1591cc,2017/08/14,1,1,0,0,0,1,440000,0,0,오토,자가보증,"83,445km",없음,없음,없음,없음,있음
38483720,1570,140구3151,올 뉴 K7,가스,2999cc,2018/10/16,1,2,0,0,0,0,0,0,0,오토,보험사보증,"140,973km",없음,없음,없음,없음,없음
37739600,599,27너8794,더 뉴 K5,가솔린,1999cc,2013/12/19,1,7,0,0,0,5,4996584,1,460520,-,자가보증,"138,666km",없음,없음,없음,없음,있음
38428301,1150,333루4048,그랜저 IG,가스,2999cc,2017/05/25,1,1,0,0,0,2,1640296,0,0,오토,자가보증,"190,359km",없음,없음,없음,없음,있음
37665058,1090,25러6492,올 뉴 쏘렌토,디젤,1995cc,2014/09/30,0,1,0,0,0,3,3335543,3,3300200,-,보험사보증,"171,886km",없음,없음,없음,없음,없음
38425746,1170,64나0587,그랜저 HG,가스,2999cc,2015/09/25,0,2,0,0,0,1,433450,1,1031930,오토,자가보증,"131,049km",없음,없음,없음,없음,없음
38285003,620,162나7023,SM3 네오,가솔린,1598cc,2018/03/16,1,4,0,0,0,3,1546444,0,0,오토,보험사보증,"94,429km",없음,없음,없음,없음,있음
38436662,399,20버7051,포르테,하이브리드,1591cc,2010/06/23,0,2,0,0,0,2,1382750,1,311974,오토,자가보증,"111,592km",없음,없음,없음,없음,없음
38425711,470,822소9949,액티언 스포츠,디젤,1998cc,2012/01/02,2,9,0,0,0,2,987950,4,5099696,-,자가보증,"142,162km",없음,없음,없음,없음,있음
37653326,5170,168너8697,G80 (RG3),가솔린,2497cc,2023/03/24,0,0,0,0,0,0,0,0,0,-,자가보증,"15,303km",없음,없음,없음,없음,없음
38483698,1080,14나5474,뉴QM3,디젤,1461cc,2018/08/01,0,1,0,0,0,2,543960,1,617410,오토,보험사보증,"45,920km",없음,없음,없음,없음,없음
38275382,1270,231모6350,더 뉴 모하비,디젤,2959cc,2017/01/06,1,3,0,0,0,4,6617844,2,2676220,-,자가보증,"218,834km",없음,없음,없음,없음,있음
38436641,480,63너3578,K5,가솔린,1998cc,2010/06/22,0,3,0,0,0,3,3910910,2,2230590,오토,자가보증,"127,971km",없음,없음,없음,없음,있음
37683338,1890,43가6295,더 뉴 QM6,가솔린,1997cc,2019/07/31,0,2,0,0,0,3,9727940,1,1622651,오토,보험사보증,"39,695km",없음,없음,없음,없음,있음
38518364,2680,164주9165,투싼 (NX4),디젤,1998cc,2022/05/31,0,1,0,0,0,0,0,0,0,오토,보험사보증,"26,486km",없음,없음,없음,없음,없음
38428138,1620,16버0409,올 뉴 투싼,가솔린,1591cc,2016/07/05,0,1,0,0,0,1,1171910,0,0,오토,보험사보증,"64,785km",없음,없음,없음,없음,있음
38105946,4350,172러1350,더 뉴 팰리세이드,가솔린,3778cc,2022/06/27,0,1,0,0,0,1,1426815,0,0,오토,보험사보증,"24,588km",없음,없음,없음,없음,없음
38305760,570,02거0651,더 넥스트 스파크,가솔린,999cc,2016/06/01,0,0,0,0,0,1,355160,0,0,-,보험사보증,"99,596km",없음,없음,없음,없음,없음
38281912,1580,363노9968,쏘나타 (DN8),가스,1999cc,2022/01/11,1,1,0,0,0,1,1140691,0,0,-,보험사보증,"129,702km",없음,없음,있음 / 렌트,없음,있음
38499855,1370,247버7121,아반떼 (CN7),가솔린,1598cc,2020/11/26,1,5,0,0,0,0,0,0,0,-,자가보증,"41,879km",없음,없음,없음,없음,없음
38567045,1200,141고3228,XM3,가솔린,1598cc,2020/08/31,1,5,0,0,0,0,0,0,0,오토,보험사보증,"99,398km",없음,없음,있음 / 렌트,없음,없음
36411103,2190,388두2990,싼타페 TM,디젤,2199cc,2019/09/09,1,1,0,0,0,0,0,0,0,오토,보험사보증,"132,962km",없음,없음,있음 / 렌트,없음,없음
38165804,4030,76보7549,쏠라티,디젤,2497cc,2018/09/21,1,7,0,0,0,4,4816345,1,368808,-,보험사보증,"130,743km",있음 / 적법,없음,있음 / 렌트,없음,있음
38439858,4970,165너4536,카니발 4세대,가솔린,3470cc,2022/07/18,1,1,0,0,0,0,0,0,0,-,보험사보증,"36,988km",없음,없음,있음 / 렌트,없음,없음
38527126,5290,135도8929,카니발 4세대,디젤,2151cc,2022/10/26,0,1,0,0,0,0,0,0,0,-,보험사보증,"47,558km",없음,없음,없음,없음,없음
38600672,3690,133모3116,스타리아,디젤,2199cc,2024/01/03,0,0,0,0,0,1,1933780,1,887618,-,보험사보증,"8,281km",없음,없음,없음,없음,있음
38221456,4590,128무4853,싼타페 (MX5),가솔린,2497cc,2024/05/07,0,0,0,0,0,0,0,0,0,-,보험사보증,"5,395km",없음,없음,없음,없음,없음
37912435,2730,842소2688,스타리아,디젤,2199cc,2022/07/07,0,1,0,0,0,0,0,0,0,-,자가보증,"47,926km",없음,없음,없음,없음,없음
38539765,4950,193두5597,G80 (RG3),가솔린,2497cc,2022/05/06,0,1,0,0,0,0,0,0,0,오토,자가보증,"28,326km",없음,없음,없음,없음,없음
38313185,1130,58로2183,제네시스 DH,가솔린,3342cc,2015/01/22,0,2,0,0,0,1,476327,0,0,오토,자가보증,"222,870km",없음,없음,없음,없음,없음
38106661,2190,66나0217,G80,가솔린,3342cc,2016/12/08,0,1,0,0,0,4,4761207,1,2062600,오토,자가보증,"52,742km",없음,없음,없음,없음,있음
38039605,1110,108다4829,아반떼 AD,가솔린,1591cc,2017/08/14,1,1,0,0,0,1,440000,0,0,오토,자가보증,"83,445km",없음,없음,없음,없음,있음
37680699,1890,43가6295,더 뉴 QM6,가솔린,1997cc,2019/07/31,0,2,0,0,0,3,9727940,1,1622651,오토,보험사보증,"39,695km",없음,없음,없음,없음,있음
38427032,1620,16버0409,올 뉴 투싼,가솔린,1591cc,2016/07/05,0,1,0,0,0,1,1171910,0,0,오토,보험사보증,"64,785km",없음,없음,없음,없음,있음
38103319,4350,172러1350,더 뉴 팰리세이드,가솔린,3778cc,2022/06/27,0,1,0,0,0,1,1426815,0,0,오토,보험사보증,"24,588km",없음,없음,없음,없음,없음
38518191,2680,164주9165,투싼 (NX4),디젤,1998cc,2022/05/31,0,1,0,0,0,0,0,0,0,오토,보험사보증,"26,486km",없음,없음,없음,없음,없음
38270113,1580,363노9968,쏘나타 (DN8),가스,1999cc,2022/01/11,1,1,0,0,0,1,1140691,0,0,-,보험사보증,"129,702km",없음,없음,있음 / 렌트,없음,있음
38300204,570,02거0651,더 넥스트 스파크,가솔린,999cc,2016/06/01,0,0,0,0,0,1,355160,0,0,-,보험사보증,"99,596km",없음,없음,없음,없음,없음
36862598,840,80보9908,그랜드 스타렉스,디젤,2497cc,2012/08/23,0,5,0,0,0,2,1661388,2,1281668,오토,보험사보증,"183,064km",없음,없음,없음,없음,없음
38489853,1370,247버7121,아반떼 (CN7),가솔린,1598cc,2020/11/26,1,5,0,0,0,0,0,0,0,-,자가보증,"41,879km",없음,없음,없음,없음,없음
38553516,1200,141고3228,XM3,가솔린,1598cc,2020/08/31,1,5,0,0,0,0,0,0,0,오토,보험사보증,"99,398km",없음,없음,있음 / 렌트,없음,없음
38514479,1180,29모1537,아반떼 AD,가솔린,1591cc,2018/02/27,0,2,0,0,0,4,2263015,1,1030600,오토,보험사보증,"92,611km",없음,없음,없음,없음,없음
38612950,2950,232라3741,G70,가솔린,3342cc,2018/12/31,1,2,0,0,0,1,1193480,0,0,오토,보험사보증,"77,456km",없음,없음,있음 / 렌트,없음,없음
38160402,4030,76보7549,쏠라티,디젤,2497cc,2018/09/21,1,7,0,0,0,4,4816345,1,368808,-,보험사보증,"130,743km",있음 / 적법,없음,있음 / 렌트,없음,있음
38220610,4590,128무4853,싼타페 (MX5),가솔린,2497cc,2024/05/07,0,0,0,0,0,0,0,0,0,-,보험사보증,"5,395km",없음,없음,없음,없음,없음
38585839,3690,133모3116,스타리아,디젤,2199cc,2024/01/03,0,0,0,0,0,1,1933780,1,887618,-,보험사보증,"8,281km",없음,없음,없음,없음,있음
36402150,2190,388두2990,싼타페 TM,디젤,2199cc,2019/09/09,1,1,0,0,0,0,0,0,0,오토,보험사보증,"132,962km",없음,없음,있음 / 렌트,없음,없음
38523345,5290,135도8929,카니발 4세대,디젤,2151cc,2022/10/26,0,1,0,0,0,0,0,0,0,-,보험사보증,"47,558km",없음,없음,없음,없음,없음
37856386,2590,125마5874,카니발 4세대,가솔린,3470cc,2020/11/23,1,1,0,0,0,0,0,0,0,-,보험사보증,"200,611km",없음,없음,있음 / 렌트,없음,없음
38433398,4970,165너4536,카니발 4세대,가솔린,3470cc,2022/07/18,1,1,0,0,0,0,0,0,0,-,보험사보증,"36,988km",없음,없음,있음 / 렌트,없음,없음
37909785,2730,842소2688,스타리아,디젤,2199cc,2022/07/07,0,1,0,0,0,0,0,0,0,-,자가보증,"47,926km",없음,없음,없음,없음,없음
38526006,4950,193두5597,G80 (RG3),가솔린,2497cc,2022/05/06,0,1,0,0,0,0,0,0,0,오토,자가보증,"28,326km",없음,없음,없음,없음,없음
38513120,810,12가7548,그랜저 HG,가솔린,2359cc,2013/09/16,0,2,0,0,0,1,130860,0,0,오토,보험사보증,"108,433km",없음,없음,없음,없음,없음
37594929,1360,92러0399,더 뉴 그랜드 스타렉스,디젤,2497cc,2019/05/13,0,3,0,0,0,2,1426815,0,0,-,보험사보증,"144,493km",없음,없음,없음,없음,있음
38296397,1690,108로5835,쏘나타 (DN8),가스,1999cc,2019/10/22,1,3,0,0,0,0,0,0,0,오토,보험사보증,"48,173km",없음,없음,없음,없음,없음
38283437,1150,120가9053,올 뉴 카니발,디젤,2199cc,2017/07/28,1,3,0,0,0,0,0,0,0,오토,보험사보증,"175,831km",없음,없음,있음 / 렌트,없음,없음
38159435,740,230누8364,더 뉴 레이,가솔린,998cc,2020/05/27,1,2,0,0,0,0,0,0,0,오토,보험사보증,"71,028km",없음,없음,없음,없음,없음
36629813,1250,223저1308,올 뉴 카니발,디젤,2199cc,2018/01/08,2,4,0,0,0,1,956573,0,0,오토,보험사보증,"139,850km",없음,없음,있음 / 렌트,있음,없음
37542815,830,41더0142,더 뉴 K7,가솔린,2359cc,2013/11/21,1,5,0,0,0,2,1104093,0,0,오토,보험사보증,"81,052km",없음,없음,있음 / 렌트,없음,없음
38120263,1640,229조1952,그랜저 IG,가솔린,2359cc,2019/09/23,1,1,0,0,0,0,0,0,0,오토,보험사보증,"112,180km",없음,없음,있음 / 렌트,없음,없음
38599035,410,28모6408,아반떼 MD,가솔린,1591cc,2012/06/08,0,2,0,0,0,3,2549028,0,0,오토,보험사보증,"98,924km",없음,없음,없음,없음,있음
38399231,3900,345거8889,더 뉴 팰리세이드,디젤,2199cc,2022/11/21,0,1,0,0,0,0,0,1,607600,오토,자가보증,"28,897km",없음,없음,없음,없음,없음
