ID,N,NC,OC,TL,FD,TF,CM,CO
38560642,258조7562,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,091,170원",없음
38331306,115우7183,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/796,667원"
38525404,150호6907,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,011,008원",없음
37556650,36조6794,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,437,844원","2회/796,342원"
38572115,38어0709,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회505,188원",없음
38286235,274러1916,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38457675,03호8088,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회4,919,010원",없음
38486653,388저9207,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회931,045원",없음
37977852,179어2328,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38588742,50서1967,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회782,130원","1회/1,109,720원"
38548587,29더6033,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,837,750원","2회/11,315,140원"
38536691,192수5791,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,884,044원",없음
38152409,204구8762,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38535691,175너2901,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,078,010원",없음
38057174,379가4044,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38542163,200로6183,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38477087,170오3046,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회587,919원","1회/1,585,469원"
38528188,238모7985,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,603,249원","3회/3,757,645원"
38448190,172구1416,2회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,258,969원","4회/3,193,180원"
38347468,65더6218,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,020,081원",없음
38545912,110조1866,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38549243,52가9200,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회589,246원",없음
38059949,246버9394,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,115,276원",없음
38536639,345거3112,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,460,748원",없음
38373971,136너8615,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38332525,20모0985,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,681,340원",없음
38562844,70두1906,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,803,990원",없음
38585359,16더0218,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38333531,134두5612,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회3,846,048원","2회/4,028,150원"
38387971,122무2053,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회5,231,209원",없음
37975149,143주5919,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,215,138원","1회/718,563원"
38363647,102러3556,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,333,208원","1회/381,980원"
38371560,339어9565,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회447,450원",없음
38370876,173버5470,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회3,529,060원","3회/3,723,970원"
38459898,19버2075,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38451675,132서6092,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38545917,102수9762,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/3,272,867원"
38527550,62가5462,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회310,624원","1회/298,700원"
38402239,107머8731,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회851,700원",없음
38352476,396라2068,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38609218,342소6506,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38595588,47거5103,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37751959,225소1693,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회4,618,540원","1회/797,980원"
38474701,56소0324,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38512305,193무2304,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,122,720원",없음
38617931,112구2279,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38207960,32저0590,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,686,214원","1회/9,309,433원"
38545909,136우8645,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38276492,193구3149,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회460,489원",없음
38027568,239다5818,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,540,604원",없음
38473702,388저9207,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회931,045원",없음
38497386,305서8236,2회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38575559,233어6462,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회345,300원","1회/3,165,350원"
38358542,259수3113,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,607,240원","1회/1,729,400원"
38591354,49우0284,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/557,630원"
38585250,357나5310,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,723,124원",없음
38189031,54더2683,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,949,072원","2회/1,012,448원"
38567023,248다6714,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37809867,09버0356,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,205,196원","2회/1,053,566원"
38496761,30어8717,0회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,296,442원","1회/8,450,500원"
38568512,32서4430,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회311,600원",1회/미확정
38026936,382두1303,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,180,330원",없음
38482408,284나2065,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38525410,27거6173,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,242,400원",없음
38313119,321도5560,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38053908,246버9394,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,115,276원",없음
37805164,252더5011,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38006095,156두3842,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,292,758원",없음
38328227,156우6343,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38588139,365두4690,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회2,772,763원",없음
38636580,23어8899,1회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/1,439,188원"
38486943,54더9400,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회4,779,136원","2회/3,677,650원"
38235017,113주3444,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38331606,228가1699,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37978185,143주5919,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,215,138원","1회/718,563원"
37319981,08더6651,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/1,659,989원"
38221753,39버3741,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38340086,163마1841,1회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,742,243원","1회/646,269원"
38055639,23너4680,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,356,796원",없음
38106378,258두1269,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회728,547원",없음
38566538,389수6486,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,060,580원",없음
38597686,66나0776,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,933,290원","1회/1,032,030원"
37940198,271고9573,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38340087,146라4613,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회727,659원",없음
38547343,100수6553,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,021,080원",없음
38559240,143더2588,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38463820,222거5728,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37550606,394버3674,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38313879,179거4019,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38296426,372조1881,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회979,114원","1회/1,444,779원"
38524212,107루9073,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38515491,45어6731,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38314504,185러8694,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회909,987원",없음
38350746,38수8444,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회4,100,735원","1회/1,855,248원"
38317886,47서0150,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38546962,214누5122,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/3,012,433원"
38250537,100로2679,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,297,807원","2회/8,018,741원"
38440466,173버4652,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38547747,103무8637,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,177,572원","4회/4,054,255원"
38497329,129무7216,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회4,306,191원","2회/1,662,754원"
38574971,389수6486,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,060,580원",없음
38559218,180우3064,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회900,360원",없음
38553335,347러2786,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38517085,119모7216,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회918,110원",없음
38431339,244머6422,2회,13회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회768,062원","4회/2,664,314원"
38477724,222거5728,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38546516,331너6878,2회,10회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/937,984원"
38604104,350어2213,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37694279,252더5055,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38336024,40거3133,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회3,492,485원",없음
38498935,322서1743,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회553,650원","1회/566,582원"
38436653,11가6029,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회488,320원",없음
38066745,379가4044,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38421482,260오5412,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38127591,303수9684,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회437,040원",없음
38307449,305도6317,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"3회/2,687,226원"
38548538,349더9632,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/2,056,682원"
38627624,387수3985,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회741,820원",없음
38445464,173머5723,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38487489,256수7221,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38410725,33누6017,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38556338,272저7636,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,024,740원","1회/792,949원"
38604642,149로2857,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38352737,05모0166,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회3,356,668원","1회/702,690원"
36572816,207거8144,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회304,859원",1회/미확정
38392269,174저4597,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38365167,367무2909,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회919,696원",없음
38402151,263로2605,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38527312,190로9394,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/1,029,001원"
38335895,63도2903,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,784,110원","2회/1,872,033원"
38601636,139무4744,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38388016,280가6595,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37962658,07수6818,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,111,088원",없음
38579390,50주3150,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,106,911원","2회/1,179,068원"
38554114,157루5219,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회3,597,120원",없음
38520079,257서2547,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38412357,37수0119,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회908,130원","1회/4,476,210원"
38276133,347버2821,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38535669,192수5791,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,884,044원",없음
38268907,227마2630,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,1회미확정,없음
38406758,326로4223,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회598,959원",없음
38406315,250수3309,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회598,660원",없음
38599097,365두4690,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회2,772,763원",없음
38329466,115수5793,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38321363,112로2816,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회694,656원",없음
38446682,58고2288,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,560,730원",없음
38362423,178호6804,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/984,868원"
38227111,30러9265,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/3,610,000원"
38626082,140서1915,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회4,206,048원","2회/8,372,660원"
38395671,181우6334,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38636443,128어1531,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,364,953원","1회/2,415,455원"
38515469,208고9668,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,836,194원","1회/4,317,060원"
38383184,02어0602,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/1,397,165원"
38636709,240부1880,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/853,800원"
38522246,19부4243,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,928,609원","1회/731,256원"
38243135,177고7336,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,1회/미확정
38598635,382라4597,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/517,460원"
38404933,214우2292,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,130,590원","1회/1,000,000원"
38359070,257거6321,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,241,174원","4회/4,984,010원"
38361352,120구4714,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38065659,258마8143,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38078692,284조7500,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회262,610원",없음
37804554,252더5067,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회463,858원",없음
38523184,46버4520,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회775,409원",없음
37436103,141보3621,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,878,197원","2회/226,499원"
38415246,119오3173,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,677,264원",없음
38321660,112로2816,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회694,656원",없음
38624794,10거9052,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,489,305원",없음
38558945,214누5122,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/3,012,433원"
38547745,47두3184,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회613,799원","1회/654,734원"
38383185,107고2237,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38524220,55우4654,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,738,860원",없음
38554431,73조0103,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회794,610원","1회/1,109,970원"
38316886,60무9325,0회,12회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회5,579,641원",없음
38626997,102수9700,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회689,710원","2회/1,188,019원"
38531817,257서2547,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38582035,111조8454,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38361717,64로0222,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38521811,13나5834,1회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,297,704원","1회/675,648원"
38409583,115버3092,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38558437,175마1814,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,513,530원",없음
38245331,231러2970,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,034,675원","1회/773,399원"
38345190,335구6250,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38445137,61노5659,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,287,302원","1회/325,030원"
38225252,371로1018,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회845,560원",없음
38523905,25조1158,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회658,160원",없음
38422646,129저7791,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38633542,45가8274,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회698,060원","1회/1,155,540원"
38321726,10수0222,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,263,818원","1회/778,041원"
38160139,38두3635,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,633,421원",없음
38089531,05조0904,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회5,524,230원","3회/2,578,790원"
38521255,37고3894,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회3,711,230원","2회/1,917,200원"
38509956,76마7561,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회463,100원",없음
38538643,13부9476,0회,11회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,713,000원","2회/1,368,830원"
38604117,191더5894,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회4,342,700원",없음
38588779,103가4055,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38464964,302부9159,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38494574,48무7140,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,255,000원",없음
38513208,18다1647,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,047,070원","1회/1,096,010원"
38379036,03주6424,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,409,983원","1회/674,484원"
37433656,15노5658,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회3,941,858원","1회/1,697,227원"
38607756,127무9551,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38559392,27소0306,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37934304,12나3673,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,273,510원",없음
38607301,66오0320,0회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회987,783원","2회/921,482원"
38295507,48저2927,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,462,370원","3회/4,370,300원"
37706727,197소4208,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38401917,53고8535,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,041,452원","1회/1,541,217원"
38443271,11소6571,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회4,433,146원","1회/893,960원"
38436863,22어5059,0회,7회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회2,697,556원","2회/312,216원"
37896353,61부8702,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,463,331원",없음
38604730,62라7325,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회2,471,551원","3회/1,427,410원"
38586309,103가4055,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37588945,173마9074,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/2,693,794원"
38409855,09머6278,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,982,234원","2회/1,098,378원"
38487797,30구3554,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회4,849,790원","3회/4,610,375원"
38583683,01누2882,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회455,436원","2회/2,098,753원"
37456195,19구5710,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,270,700원",없음
37916628,35더2774,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회439,459원","1회/1,866,470원"
38476100,50서3479,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,182,878원","1회/334,619원"
38520596,12어0156,0회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회272,378원",없음
38408383,151조4589,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/2,398,753원"
38423819,03고4630,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,1회미확정,"1회/1,282,000원"
38463023,46노5346,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/351,328원"
38081860,282누7441,1회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회5,869,890원",없음
38475428,302부9159,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38407140,59다8759,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,048,271원","1회/570,190원"
38393132,22보5085,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회3,484,090원","2회/2,767,460원"
38538790,51수4264,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,495,866원",없음
38447514,21루7614,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회5,039,572원",없음
37593702,20버1681,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회1,879,120원","2회/620,554원"
38522222,47누2220,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38596648,127무9551,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38177361,54누5698,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,321,650원","2회/2,636,930원"
37728212,08마8241,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,193,370원","1회/294,198원"
37271869,04저8051,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회9,254,792원","2회/1,349,224원"
37476575,63주0445,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회7,464,427원","3회/11,279,536원"
38145061,28누6573,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38259846,11로3752,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회5,359,538원","6회/4,291,789원"
37601588,54너0285,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회731,430원","1회/764,790원"
38534827,382오1361,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38165104,04누8362,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회115,840원",없음
38018386,12저0634,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,985,890원",없음
38636674,12루8727,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"9회12,839,898원","2회/4,830,370원"
38426561,328노5979,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37433708,45마0845,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,429,516원","1회/1,313,010원"
38440172,388보7655,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37693085,40구8276,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회524,728원","2회/2,347,840원"
38632348,15두7032,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38397013,13조3191,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회4,589,478원","6회/10,622,920원"
38070155,14노8938,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회1,981,312원","3회/2,022,506원"
38200738,149러7747,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38344743,68라0608,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,356,159원","1회/1,150,000원"
38431403,328노5979,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38395760,91다4494,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38001336,240구6349,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38005549,34주0420,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,602,164원","2회/960,802원"
38192619,06조9487,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,985,830원",없음
38237713,27우9474,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
