id,price,car_number,registration_date,transmission,fuel_type,mileage,mileage_condition,chassis_number,tuning,special_history,usage_change,emission_gas,recall,car_name,year
37654155,889,42부0881,2015/11/25,-,가솔린,"106,297km",양호,양호,없음,없음,없음,일산화탄소: 0.5% / 탄화수소: 50ppm,해당없음,아반떼 AD,2016년식
38621715,1899,806거5967,2021/11/22,-,디젤,"179,376km",양호,양호,없음,없음,없음,매연: -%,해당없음,스타리아,2022년식
36625116,550,51보7378,2012/06/27,-,가솔린,"131,716km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 10ppm,해당없음,더 뉴 제네시스 쿠페,2012년식
38441841,550,61더4251,2013/01/02,-,가솔린,"75,762km",양호,양호,없음,없음,없음,일산화탄소: 0.3% / 탄화수소: 10ppm,해당 / 이행,아반떼 MD,2013년식
38502420,5290,17두6168,2022/07/04,오토,전기,"28,822km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,GV60,2022년식
38462001,1700,170보3752,2022/04/12,-,가솔린,"19,169km",양호,양호,없음,없음,없음,일산화탄소: 0.02% / 탄화수소: 2ppm,해당없음,캐스퍼,2023년식
38106831,3080,101호7257,2020/08/21,오토,가솔린+전기,"4,493km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,더 뉴 그랜저 IG 하이브리드,2020년식
38194987,1560,41다0693,2015/09/25,-,디젤,"182,018km",양호,양호,없음,없음,없음,매연: 4%,해당없음,올 뉴 카니발,2016년식
38628365,1820,111버2175,2020/06/08,-,가솔린,"89,545km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 3ppm,해당 / 이행,아반떼 (CN7),2021년식
38590108,1590,32나4783,2017/11/21,-,가솔린,"52,910km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 3ppm,해당없음,코나,2018년식
37926240,1110,67도0662,2016/07/20,-,가솔린,"103,066km",양호,양호,없음,없음,없음,일산화탄소: 0.5% / 탄화수소: 2ppm,해당없음,아반떼 AD,2017년식
38547351,1370,331모7936,2017/01/17,오토,LPG(일반인 구입),"134,974km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.1% / 탄화수소: 13ppm,해당 / 미이행,그랜저 IG,2017년식
37908480,3500,178라9530,2021/04/30,-,가솔린+전기,"79,230km",양호,양호,없음,없음,없음,일산화탄소: -% / 탄화수소: -ppm,해당 / 이행,쏘렌토 4세대,2021년식
38085463,450,76버5240,2012/08/23,-,디젤,"166,638km",양호,양호,없음,없음,없음,매연: 5%,해당 / 미이행,카니발 R,2013년식
38610869,1030,57러3077,2014/05/16,오토,LPG(일반인 구입),"145,864km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 1ppm,해당없음,LF 쏘나타,2015년식
38525402,1330,178허8948,2021/01/12,-,LPG(일반인 구입),"114,487km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,아반떼 (CN7),2021년식
38396891,1680,150허4907,2019/09/16,-,가솔린,"122,666km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,그랜저 IG,2019년식
38272130,4030,196호9500,2024/02/02,오토,가솔린,"17,105km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: -% / 탄화수소: -ppm,해당없음,그랜저 (GN7),2024년식
38358475,5100,291우4522,2020/07/01,-,가솔린,"58,000km",양호,양호,없음,없음,없음,일산화탄소: 1% / 탄화수소: 1ppm,해당없음,G90,2020년식
38638390,920,228도3241,2020/11/05,오토,가솔린,"76,361km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.04% / 탄화수소: 6ppm,해당없음,더 뉴 레이,2021년식
37465040,899,01너2548,2014/06/05,-,가솔린,"109,767km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.5% / 탄화수소: 50ppm,해당없음,그랜저 HG,2014년식
37325893,4299,290두4602,2022/04/13,-,가솔린+전기,"15,968km",양호,양호,없음,없음,없음,일산화탄소: 0.5% / 탄화수소: 50ppm,해당없음,쏘렌토 4세대,2022년식
37386098,1020,41루7496,2014/01/01,오토,가솔린,"98,031km",양호,양호,없음,없음,없음,일산화탄소: 0.50% / 탄화수소: 50ppm,해당없음,그랜저 HG,2014년식
38635244,1899,32로7723,2019/04/04,오토,가솔린+전기,"86,076km",양호,양호,없음,없음,없음,일산화탄소: 0.05% / 탄화수소: 7ppm,해당없음,올 뉴 K7 하이브리드,2019년식
38218126,1299,48주0718,2016/07/18,오토,디젤,"87,271km",양호,양호,없음,없음,없음,매연: 7%,해당없음,K5 2세대,2017년식
38532998,1250,07보0504,2016/04/25,오토,LPG(일반인 구입),"149,669km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 13ppm,해당 / 이행,올 뉴 K7,2016년식
38624486,670,64소3715,2016/12/02,오토,디젤,"88,926km",양호,양호,없음,없음,없음,매연: 0.10%,해당없음,QM3,2016년식
38539078,1350,13구0746,2016/03/25,오토,디젤,"122,177km",양호,양호,없음,없음,없음,매연: 0.10%,해당없음,싼타페 더 프라임,2016년식
38403584,959,49부0782,2016/05/09,-,디젤,"128,668km",양호,양호,없음,없음,없음,매연: 0%,해당 / 이행,스포티지 4세대,2016년식
38107039,2950,153더6574,2023/03/31,오토,가솔린+전기,"15,248km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,투싼 하이브리드 (NX4),2023년식
38496574,2079,149누9249,2020/07/21,-,가솔린,"69,211km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,셀토스,2021년식
38391203,750,19서9405,2016/12/09,오토,디젤,"99,333km",양호,양호,없음,없음,없음,매연: 0.10%,해당없음,QM3,2017년식
38605163,2990,302고5547,2024/01/04,-,가솔린,"8,478km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 2ppm,해당없음,더 뉴 투싼 (NX4),2024년식
38564549,2400,370우4533,2019/09/05,-,가솔린,"59,170km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 12ppm,해당없음,K7 프리미어,2020년식
38634557,2290,106어8820,2023/05/17,오토,가솔린,"8,245km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,트레일블레이저,2023년식
38294049,4350,368루9027,2024/05/14,오토,가솔린,"8,604km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,더 뉴 팰리세이드,2024년식
38579239,2950,200누7699,2021/07/14,-,가솔린,"59,154km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 그랜저 IG,2022년식
38626210,3190,337머3961,2021/01/11,오토,가솔린,"42,504km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 2ppm,해당,K7 프리미어,2021년식
38325552,950,05노7382,2017/03/03,오토,가솔린,"65,201km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,티볼리,2017년식
38273842,590,74노7546,2020/11/06,수동,LPG(일반인 구입),"87,115km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,뉴 다마스,2021년식
38233316,3750,130저8638,2022/05/09,오토,가솔린+전기,"33,015km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,쏘렌토 4세대,2022년식
38634103,3990,315소1600,2023/07/31,오토,가솔린,"24,604km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,카니발 4세대,2023년식
38485376,870,52거4967,2018/09/17,오토,가솔린,"37,164km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,SM5 노바,2018년식
38304654,1090,163더2527,2022/04/14,오토,가솔린,"12,060km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,더 뉴 스파크,2022년식
38422334,1779,364주7425,2021/06/30,-,LPG(일반인 구입),"92,993km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 QM6,2021년식
37572723,1450,05거2685,2017/07/06,오토,디젤,"30,734km",양호,양호,없음,없음,없음,매연: 0.10%,해당없음,QM6,2017년식
37224875,1750,398버5319,2020/04/21,오토,가솔린,"50,077km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,더 뉴 말리부,2020년식
38075396,470,34서6069,2012/09/03,오토,가솔린,"123,524km",양호,양호,없음,없음,없음,일산화탄소: 0.45% / 탄화수소: 1ppm,해당없음,아반떼 MD,2013년식
38556094,999,232라3791,2020/06/30,-,가솔린,"78,172km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 레이,2021년식
38346366,5100,291우4522,2020/07/01,-,가솔린,"58,000km",양호,양호,없음,없음,없음,일산화탄소: 1% / 탄화수소: 1ppm,해당없음,G90,2020년식
38628094,920,228도3241,2020/11/05,오토,가솔린,"76,361km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.04% / 탄화수소: 6ppm,해당없음,더 뉴 레이,2021년식
38482819,2399,85부4533,2020/05/26,오토,가솔린,"74,110km",양호,양호,없음,없음,없음,일산화탄소: 0.03% / 탄화수소: 3ppm,해당없음,콜로라도,2020년식
38157923,2490,712우1219,2020/04/20,-,디젤,"98,480km",양호,양호,있음 / 적법,없음,있음 / 렌트,매연: 3%,해당 / 미이행,더 뉴 그랜드 스타렉스,2020년식
38023116,1530,188라4709,2023/03/15,-,LPG(일반인 구입),"90,356km",양호,양호,없음,없음,있음 / 영업용,일산화탄소: 0.05% / 탄화수소: 5ppm,해당없음,더 뉴 SM6,2023년식
38468527,1850,197모4958,2019/06/20,오토,디젤,"72,775km",양호,양호,없음,없음,있음 / 렌트,매연: 2%,해당 / 미이행,올 뉴 투싼,2019년식
38494750,1950,299거8074,2020/12/01,오토,LPG(일반인 구입),"63,358km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 10ppm,해당없음,더 뉴 QM6,2021년식
38388190,550,26수9020,2013/09/17,-,가솔린,"97,467km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,K3,2013년식
38573719,1750,182고8085,2023/01/01,-,가솔린,"29,229km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,아반떼 (CN7),2023년식
37569382,1450,05거2685,2017/07/06,오토,디젤,"30,734km",양호,양호,없음,없음,없음,매연: 0.10%,해당없음,QM6,2017년식
38105204,2950,153더6574,2023/03/31,오토,가솔린+전기,"15,248km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,투싼 하이브리드 (NX4),2023년식
38581183,209,53두2161,2010/05/17,-,가솔린,"107,254km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,마티즈 크리에이티브,2010년식
38576540,2950,200누7699,2021/07/14,-,가솔린,"59,154km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 그랜저 IG,2022년식
38330248,490,12무9145,2014/05/16,오토,가솔린,"83,258km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,뉴SM5 플래티넘,2014년식
37219426,490,33고2531,1999/10/09,-,LPG(일반인 구입),"148,343km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,갤로퍼 2,1999년식
38601769,2990,302고5547,2024/01/04,-,가솔린,"8,478km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 2ppm,해당없음,더 뉴 투싼 (NX4),2024년식
37569354,550,29무6082,2013/07/24,오토,가솔린,"121,597km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,아반떼 MD,2014년식
37980760,550,14오3947,2013/02/04,오토,가솔린,"132,255km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,아반떼 MD,2013년식
38533571,450,25저5726,2012/01/02,-,가솔린,"152,787km",양호,양호,없음,없음,없음,일산화탄소: 0.5% / 탄화수소: 21ppm,해당 / 미이행,올 뉴 모닝,2012년식
38570317,850,53라6456,2012/09/18,오토,디젤,"140,630km",양호,양호,없음,없음,없음,매연: 0.10%,해당없음,뉴 쏘렌토 R,2013년식
38216096,550,40구4616,2015/02/25,오토,가솔린,"143,881km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,K3,2015년식
38301017,1090,163더2527,2022/04/14,오토,가솔린,"12,060km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,더 뉴 스파크,2022년식
38205628,339,41보4540,2009/01/02,오토,가솔린,"99,214km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 20ppm,해당 / 이행,i30,2009년식
38224981,200,61모5396,2012/08/10,오토,가솔린,"186,703km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,스파크,2012년식
38263212,590,74노7546,2020/11/06,수동,LPG(일반인 구입),"87,115km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,뉴 다마스,2021년식
38623026,670,64소3715,2016/12/02,오토,디젤,"88,926km",양호,양호,없음,없음,없음,매연: 0.10%,해당없음,QM3,2016년식
38538166,299,55구7425,2011/04/21,-,가솔린,"182,663km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,아반떼 MD,2011년식
37399787,250,58거2475,2006/06/20,-,가솔린,"114,992km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,그랜저 TG,2006년식
38226917,2150,35노0830,2016/01/18,오토,가솔린,"150,700km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,EQ900,2016년식
37562560,550,25노0464,2016/04/15,오토,가솔린,"110,210km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,SM5 노바,2016년식
36926567,190,20머6237,2010/08/19,오토,가솔린,"137,982km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,뉴SM3,2011년식
38226893,3750,130저8638,2022/05/09,오토,가솔린+전기,"33,015km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,쏘렌토 4세대,2022년식
38290902,4350,368루9027,2024/05/14,오토,가솔린,"8,604km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,더 뉴 팰리세이드,2024년식
38554992,199,19도6085,2010/12/03,-,가솔린,"102,086km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,마티즈 크리에이티브,2011년식
38332062,349,66무2086,2015/02/17,-,가솔린,"159,135km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,어메이징 뉴 크루즈,2015년식
38389771,689,64로7549,2012/12/24,오토,가솔린,"84,716km",양호,양호,없음,없음,없음,일산화탄소: 0.13% / 탄화수소: 16ppm,해당 / 이행,i30(신형),2012년식
37106908,429,32수9947,2010/11/10,오토,가솔린,"117,709km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 20ppm,해당없음,아반떼 MD,2011년식
37672076,290,30거4827,2012/01/13,오토,가솔린,"130,287km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,뉴SM5(신형),2012년식
38493253,2079,149누9249,2020/07/21,-,가솔린,"69,211km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,셀토스,2021년식
37254556,1350,152라2949,2020/07/08,-,LPG(일반인 구입),"62,839km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,쏘나타 (DN8),2020년식
38583874,399,32도5310,2013/04/03,-,가솔린,"161,916km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 미이행,아반떼 MD,2013년식
38378394,750,04루0350,2015/09/03,오토,가솔린,"92,639km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,K3,2015년식
38301033,599,18다8405,2012/10/09,오토,가솔린,"136,749km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,아반떼 MD,2013년식
36950849,950,69도5244,2014/09/02,오토,디젤,"180,719km",양호,양호,없음,없음,없음,매연: -%,해당없음,더 뉴 스포티지 R,2015년식
38601199,249,21로2739,2011/09/21,-,가솔린,"118,127km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,스파크,2012년식
38567643,649,31고3882,2013/11/12,-,디젤,"182,318km",양호,양호,없음,없음,없음,매연: 0%,해당 / 미이행,뉴 투싼 ix,2014년식
38419970,1500,302더6484,2020/03/23,오토,가솔린,"133,123km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,더 뉴 QM6,2020년식
38532900,349,61보8769,2014/10/24,-,디젤,"186,658km",양호,양호,없음,없음,없음,매연: 0%,해당없음,뉴코란도 C,2015년식
38624716,390,154주3527,2015/06/02,오토,LPG(일반인 구입),"256,905km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,LF 쏘나타,2015년식
38632330,3990,315소1600,2023/07/31,오토,가솔린,"24,604km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,카니발 4세대,2023년식
38625939,3190,337머3961,2021/01/11,오토,가솔린,"42,504km",양호,양호,없음,없음,없음,일산화탄소: 0.01% / 탄화수소: 2ppm,해당,K7 프리미어,2021년식
38563480,2400,370우4533,2019/09/05,-,가솔린,"59,170km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 12ppm,해당없음,K7 프리미어,2020년식
37224866,1750,398버5319,2020/04/21,오토,가솔린,"50,077km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,더 뉴 말리부,2020년식
38449639,1379,23수3336,2014/08/28,-,가솔린,"120,205km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,제네시스 DH,2015년식
38632350,2290,106어8820,2023/05/17,오토,가솔린,"8,245km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,트레일블레이저,2023년식
38575101,3370,103버3783,2024/08/16,오토,가솔린,"3,648km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,그랜저 (GN7),2025년식
38596659,199,26부7586,2010/04/05,-,가솔린,"76,679km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: -ppm,해당없음,마티즈 크리에이티브,2010년식
37562799,2450,397로2626,2022/05/19,수동,가솔린,"13,191km",양호,양호,없음,없음,없음,일산화탄소: 0.1% / 탄화수소: 9ppm,해당없음,아반떼 (CN7),2022년식
38323778,950,05노7382,2017/03/03,오토,가솔린,"65,201km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,티볼리,2017년식
38368768,229,61수1499,2012/05/02,-,가솔린,"146,464km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,스파크,2012년식
38535528,550,19가5630,2014/11/03,오토,가솔린,"232,932km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,레이,2015년식
38534021,819,181주2717,2015/02/27,오토,가솔린,"144,962km",양호,양호,없음,없음,없음,일산화탄소: 0.15% / 탄화수소: 18ppm,해당 / 이행,LF 쏘나타,2015년식
38535508,1350,13구0746,2016/03/25,오토,디젤,"122,177km",양호,양호,없음,없음,없음,매연: 0.10%,해당없음,싼타페 더 프라임,2016년식
37672035,320,20우5692,2014/04/25,-,가솔린,"133,873km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,올 뉴 모닝,2015년식
37593651,597,68보8917,2015/01/02,오토,가솔린,"127,843km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 20ppm,해당없음,K3,2015년식
38567557,449,42두2622,2010/07/21,-,가솔린,"96,037km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 미이행,YF 쏘나타,2010년식
38152616,350,28모9568,2011/09/19,오토,가솔린,"59,732km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,올 뉴 모닝,2012년식
38509465,730,24너7530,2012/06/26,수동,디젤,"90,339km",양호,양호,없음,없음,없음,매연: 0.10%,해당없음,스포티지 R,2012년식
38412454,1779,364주7425,2021/06/30,-,LPG(일반인 구입),"92,993km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 QM6,2021년식
38549964,229,33모8483,2013/04/15,-,가솔린,"154,017km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,스파크,2013년식
38492198,239,30구1349,2012/11/28,-,가솔린,"130,828km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,스파크,2012년식
38205656,1197,31고0556,2016/01/28,오토,가솔린,"104,497km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 20ppm,해당 / 이행,LF 쏘나타,2016년식
38290911,450,34어1739,2013/10/16,오토,가솔린,"259,688km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,그랜저 HG,2014년식
38392340,959,49부0782,2016/05/09,-,디젤,"128,668km",양호,양호,없음,없음,없음,매연: 0%,해당 / 이행,스포티지 4세대,2016년식
37740383,250,26두1964,2010/12/08,오토,가솔린,"131,149km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,라세티 프리미어,2010년식
38576350,399,67가8904,2012/12/28,-,가솔린,"170,098km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 미이행,아반떼 MD,2013년식
38567826,1199,59누4683,2014/09/02,-,디젤,"169,399km",양호,양호,없음,없음,없음,매연: 0%,해당 / 이행,올 뉴 쏘렌토,2015년식
38449651,499,27루0991,2015/11/20,-,LPG(일반인 구입),"177,511km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 이행,올란도,2016년식
38072355,420,24노7779,2011/04/12,-,LPG+전기,"113,929km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,아반떼 하이브리드,2011년식
38563616,799,21버6461,2017/09/19,-,가솔린,"142,041km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,티볼리 아머,2018년식
37942093,330,61우2151,2008/12/10,-,디젤,"140,983km",양호,양호,없음,없음,없음,매연: 0.10%,해당없음,뉴카이런,2009년식
38281709,430,42너1569,2012/12/14,오토,가솔린,"102,198km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,올 뉴 프라이드,2013년식
38525357,349,46로7507,2011/07/07,-,LPG(일반인 구입),"142,468km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당 / 미이행,YF 쏘나타,2011년식
37462182,367,29저8292,2009/04/02,오토,가솔린,"67,760km",양호,양호,없음,없음,없음,일산화탄소: 0.22% / 탄화수소: 31ppm,해당 / 미이행,아반떼 HD,2009년식
38389395,750,19서9405,2016/12/09,오토,디젤,"99,333km",양호,양호,없음,없음,없음,매연: 0.10%,해당없음,QM3,2017년식
38477450,870,52거4967,2018/09/17,오토,가솔린,"37,164km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,SM5 노바,2018년식
38623041,670,24머6563,2013/03/26,오토,가솔린,"19,262km",양호,양호,없음,없음,없음,일산화탄소: 0.10% / 탄화수소: 0.15ppm,해당없음,아반떼 MD,2013년식
38542533,999,57버2299,2012/12/05,-,디젤,"105,252km",양호,양호,없음,없음,없음,매연: 0%,해당 / 미이행,싼타페 DM,2013년식
38275441,1090,06두0473,2016/06/24,-,가솔린,"96,289km",양호,양호,있음 / 적법,없음,없음,일산화탄소: 0.2% / 탄화수소: 20ppm,해당없음,아반떼 AD,2017년식
38544773,2990,68오1124,2019/02/22,-,가솔린,"39,109km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,싼타페 TM,2019년식
37975423,2160,134모9669,2020/07/04,오토,가솔린,"39,369km",양호,양호,없음,없음,있음 / 렌트,일산화탄소: 0.01% / 탄화수소: 1ppm,해당없음,더 뉴 QM6,2020년식
37824682,2590,21마7978,2018/10/07,오토,가솔린+전기,"57,967km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,그랜저 IG 하이브리드,2019년식
38574046,9190,208수6681,2023/09/12,-,가솔린,"19,696km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,G90 (RS4),2023년식
38418708,2490,64루6901,2018/09/05,오토,디젤,"62,771km",양호,양호,없음,없음,없음,매연: 0%,해당없음,싼타페 TM,2019년식
37958048,4790,112소2605,2021/06/22,오토,가솔린,"41,770km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,G80 (RG3),2021년식
38571675,1890,293너9225,2019/04/22,-,디젤,"26,700km",양호,양호,없음,없음,없음,매연: 0%,해당없음,올 뉴 투싼,2019년식
38527550,1170,62가5462,2017/05/14,-,가솔린,"75,589km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 K3,2017년식
37575181,3150,164무8874,2020/07/23,오토,가솔린,"59,451km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,더 뉴 그랜저 IG,2020년식
38442460,2599,153보8499,2020/09/14,오토,디젤,"124,368km",양호,양호,없음,없음,있음 / 렌트,매연: 6%,해당 / 이행,카니발 4세대,2021년식
38399650,3099,217우6321,2020/10/06,-,디젤,"149,705km",양호,양호,없음,없음,있음 / 렌트,매연: 7%,해당 / 미이행,카니발 4세대,2021년식
38412433,3149,198머2543,2020/10/14,-,디젤,"150,150km",양호,양호,없음,없음,있음 / 렌트,매연: 8%,해당 / 미이행,카니발 4세대,2021년식
38393543,2330,02서8901,2018/05/21,-,디젤,"68,087km",양호,양호,없음,없음,없음,매연: 6%,해당없음,싼타페 TM,2019년식
38283555,2600,246버4575,2021/05/26,-,가솔린,"46,637km",양호,양호,없음,없음,없음,일산화탄소: 0.2% / 탄화수소: 22ppm,해당없음,K5 3세대,2021년식
38515237,1580,115저5373,2020/06/29,-,디젤,"129,388km",양호,양호,없음,없음,없음,매연: 0%,해당없음,셀토스,2020년식
37785818,1540,01저8643,2017/03/06,-,디젤,"74,494km",양호,양호,없음,없음,없음,매연: 0%,해당없음,올 뉴 카니발,2017년식
38444410,2280,352저6862,2022/11/09,-,가솔린,"16,872km",양호,양호,없음,없음,없음,일산화탄소: 0% / 탄화수소: 0ppm,해당없음,아반떼 (CN7),2023년식
