id,transmission,warranty,mileage,tuning_history,special_history,usage_change,accident,little_accident
38301333,-,보험사보증,"167,988km",있음 / 적법,없음,없음,있음,있음
38557620,-,보험사보증,"58,049km",없음,없음,없음,없음,없음
38180039,오토,보험사보증,"28,598km",없음,없음,없음,없음,없음
38132861,-,보험사보증,"140,886km",없음,없음,없음,없음,있음
38569977,-,보험사보증,"152,154km",없음,없음,있음 / 렌트,없음,있음
38493894,-,보험사보증,"96,755km",없음,없음,없음,없음,없음
38109329,-,자가보증,"8,145km",없음,없음,없음,없음,없음
38418325,-,자가보증,"15,658km",없음,없음,있음 / 렌트,없음,없음
38448338,-,보험사보증,"58,697km",없음,없음,없음,없음,없음
38407655,오토,보험사보증,"22,977km",없음,없음,있음 / 렌트,없음,없음
38563037,오토,보험사보증,"32,914km",없음,없음,있음 / 렌트,없음,없음
38537236,오토,보험사보증,"54,782km",없음,없음,없음,없음,없음
38388985,-,자가보증,"81,168km",없음,없음,없음,없음,있음
38123221,-,보험사보증,"98,311km",없음,없음,없음,없음,있음
38556805,오토,보험사보증,"146,647km",없음,없음,없음,없음,없음
38313010,오토,보험사보증,"17,867km",없음,없음,없음,없음,없음
38366505,오토,자가보증,"14,888km",없음,없음,없음,없음,없음
38508277,오토,자가보증,"112,152km",없음,없음,없음,없음,없음
37700236,오토,자가보증,"38,326km",없음,없음,없음,없음,없음
38434017,오토,보험사보증,"127,561km",없음,없음,없음,없음,없음
35216890,-,보험사보증,"190,146km",없음,없음,없음,없음,없음
38315955,오토,보험사보증,"73,403km",없음,없음,없음,있음,있음
38157589,오토,보험사보증,"100,801km",없음,없음,없음,없음,있음
38482894,-,보험사보증,"78,013km",없음,없음,없음,없음,없음
38436653,오토,자가보증,"64,118km",없음,없음,없음,없음,없음
38222968,-,보험사보증,"171,143km",없음,없음,없음,없음,있음
38313446,-,보험사보증,"23,931km",없음,없음,없음,없음,없음
38434233,오토,보험사보증,"25,715km",없음,없음,있음 / 렌트,없음,있음
38229231,오토,자가보증,"26,102km",없음,없음,없음,없음,없음
38631389,-,자가보증,"69,446km",없음,없음,없음,없음,없음
38415722,-,보험사보증,"24,112km",없음,없음,없음,없음,없음
38374956,오토,보험사보증,"68,712km",없음,없음,없음,없음,없음
38238578,-,보험사보증,"32,645km",없음,없음,없음,없음,없음
38321646,-,보험사보증,"122,493km",없음,없음,있음 / 렌트,없음,없음
38464140,-,보험사보증,"123,576km",없음,없음,없음,없음,없음
38464601,오토,보험사보증,"46,259km",없음,없음,없음,없음,있음
38579522,-,보험사보증,"95,630km",없음,없음,없음,없음,있음
38612722,오토,자가보증,"100,878km",없음,없음,없음,없음,없음
38627089,-,보험사보증,"5,935km",없음,없음,없음,없음,없음
38473012,-,보험사보증,"159,818km",없음,없음,없음,없음,없음
38622889,오토,자가보증,"65,206km",없음,없음,없음,없음,없음
38622899,-,보험사보증,"86,653km",있음 / 적법,없음,없음,없음,없음
38435415,-,자가보증,"19,791km",없음,없음,없음,없음,없음
37861041,오토,보험사보증,"160,855km",없음,없음,없음,없음,있음
38450930,오토,보험사보증,"85,666km",없음,없음,없음,없음,없음
38473072,오토,보험사보증,"129,815km",없음,없음,없음,없음,있음
38483392,-,자가보증,"217,638km",없음,없음,있음 / 렌트,없음,있음
38503873,오토,보험사보증,"10,169km",없음,없음,없음,없음,없음
38322056,-,보험사보증,"106,919km",없음,없음,없음,없음,있음
38548738,-,보험사보증,"190,537km",없음,없음,없음,없음,없음
38631361,-,보험사보증,"53,807km",없음,없음,없음,없음,없음
38631288,-,보험사보증,"69,835km",없음,없음,없음,없음,없음
38358340,-,보험사보증,"25,095km",없음,없음,없음,없음,없음
38445690,-,보험사보증,"36,877km",없음,없음,없음,없음,없음
38360748,-,보험사보증,"42,669km",없음,없음,없음,없음,없음
38494598,-,보험사보증,"6,611km",없음,없음,없음,없음,없음
38496732,-,보험사보증,"35,537km",없음,없음,없음,없음,없음
38041704,-,보험사보증,"62,066km",없음,없음,없음,없음,없음
38343910,오토,자가보증,"109,799km",없음,없음,없음,없음,없음
38634076,-,자가보증,"73,886km",없음,없음,없음,없음,없음
38562490,-,보험사보증,"45,102km",없음,없음,있음 / 렌트,없음,있음
38608831,오토,보험사보증,"8,762km",없음,없음,없음,없음,없음
38400686,-,보험사보증,"30,905km",없음,없음,없음,없음,없음
38623624,-,보험사보증,"55,037km",없음,없음,있음 / 렌트,없음,없음
36917636,오토,자가보증,"105,000km",없음,없음,없음,없음,있음
38179256,-,보험사보증,"50,974km",없음,없음,없음,없음,없음
38052575,-,보험사보증,"23,266km",없음,없음,없음,없음,없음
38058940,오토,보험사보증,"47,845km",없음,없음,없음,없음,있음
38414891,오토,보험사보증,"17,366km",없음,없음,없음,없음,없음
38454909,오토,자가보증,"43,356km",없음,없음,없음,없음,없음
38434409,-,보험사보증,"68,220km",없음,없음,없음,있음,있음
38474657,-,보험사보증,"123,520km",없음,없음,있음 / 렌트,있음,있음
38299791,-,보험사보증,"54,892km",없음,없음,있음 / 렌트,없음,있음
38429274,-,보험사보증,"110,438km",없음,없음,있음 / 렌트,없음,없음
38387801,-,보험사보증,"102,673km",없음,없음,없음,있음,있음
38517205,-,자가보증,"23,830km",없음,없음,없음,없음,없음
38312947,-,보험사보증,"4,481km",없음,없음,없음,없음,없음
38401569,오토,보험사보증,"3,089km",없음,없음,없음,있음,있음
38469146,오토,보험사보증,"39,226km",없음,없음,없음,없음,없음
38554977,오토,보험사보증,"97,391km",없음,없음,있음 / 렌트,없음,있음
38308541,오토,자가보증,"36,591km",없음,없음,없음,없음,없음
38437677,오토,자가보증,"78,624km",없음,없음,없음,있음,있음
38530025,오토,보험사보증,"88,275km",없음,없음,없음,있음,있음
38299877,-,자가보증,"76,173km",없음,없음,없음,없음,없음
38603799,오토,보험사보증,"19,857km",없음,없음,있음 / 렌트,없음,없음
38543448,오토,보험사보증,"98,872km",없음,없음,있음 / 렌트,없음,없음
38281405,-,보험사보증,"116,534km",없음,없음,없음,없음,있음
38558288,오토,보험사보증,"93,329km",없음,없음,없음,없음,있음
38503078,-,보험사보증,"112,497km",없음,없음,없음,없음,없음
38386332,-,보험사보증,"15,253km",없음,없음,없음,없음,없음
38020027,-,보험사보증,"91,764km",없음,없음,있음 / 렌트,없음,없음
38623605,-,보험사보증,"72,556km",없음,없음,있음 / 렌트,없음,있음
38144553,오토,자가보증,"76,502km",없음,없음,없음,있음,있음
38619621,오토,보험사보증,"19,060km",없음,없음,없음,없음,없음
38578324,오토,보험사보증,"90,203km",없음,없음,있음 / 영업용,없음,없음
38504012,오토,보험사보증,"53,228km",없음,없음,없음,없음,있음
38140428,-,보험사보증,"90,814km",없음,없음,없음,있음,있음
38321716,오토,보험사보증,"11,934km",없음,없음,없음,없음,없음
37631171,-,보험사보증,"42,706km",없음,없음,없음,없음,있음
38538871,오토,자가보증,"71,366km",없음,없음,없음,없음,없음
38393152,-,보험사보증,"31,119km",없음,없음,없음,없음,없음
37935278,-,보험사보증,"55,372km",없음,없음,없음,없음,없음
38547420,-,보험사보증,"49,813km",없음,없음,있음 / 렌트,없음,없음
38269199,-,보험사보증,"18,410km",없음,없음,없음,없음,없음
38435013,오토,자가보증,"92,626km",없음,없음,있음 / 렌트,없음,있음
38433555,-,보험사보증,"46,648km",없음,없음,없음,없음,있음
38486569,-,보험사보증,"111,226km",없음,없음,있음 / 렌트,없음,없음
38602300,오토,자가보증,"261,041km",없음,없음,없음,있음,있음
37684855,오토,보험사보증,"160,545km",없음,없음,없음,없음,없음
37583698,-,보험사보증,"28,260km",없음,없음,없음,없음,있음
38582488,-,자가보증,"94,703km",없음,없음,없음,없음,없음
38230065,오토,보험사보증,"98,249km",없음,없음,없음,없음,있음
38603509,오토,자가보증,"265,586km",없음,없음,없음,없음,있음
38531924,-,보험사보증,"48,220km",없음,없음,없음,없음,없음
38588761,오토,보험사보증,"42,121km",없음,없음,없음,없음,없음
38527797,오토,보험사보증,"46,066km",없음,없음,있음 / 렌트,없음,없음
38599524,오토,보험사보증,"157,037km",없음,없음,없음,없음,없음
38199426,-,보험사보증,"39,648km",없음,없음,없음,없음,없음
38563018,-,보험사보증,"88,252km",없음,없음,있음 / 렌트,없음,없음
38635680,오토,보험사보증,"91,232km",없음,없음,없음,없음,없음
38186134,-,보험사보증,"106,458km",없음,없음,있음 / 렌트,없음,있음
38599470,-,보험사보증,"51,937km",없음,없음,없음,없음,없음
38614613,-,자가보증,"19,734km",없음,없음,없음,있음,없음
38625351,오토,보험사보증,"23,830km",없음,없음,없음,없음,없음
38086886,오토,보험사보증,"122,604km",없음,없음,없음,없음,있음
38449518,-,보험사보증,"9,166km",없음,없음,없음,없음,없음
37426912,-,보험사보증,"102,527km",없음,없음,없음,없음,있음
38463931,오토,보험사보증,"65,273km",없음,없음,없음,없음,없음
38465222,-,보험사보증,"188,652km",없음,없음,없음,없음,없음
38451395,-,보험사보증,"52,624km",있음 / 적법,없음,없음,없음,없음
38430873,-,보험사보증,"121,219km",없음,없음,있음 / 렌트,없음,있음
38206090,-,자가보증,"123,626km",없음,없음,없음,있음,있음
38331147,오토,보험사보증,"29,735km",없음,없음,없음,없음,없음
38396148,오토,보험사보증,"68,942km",없음,없음,없음,없음,없음
38423503,오토,자가보증,"189,193km",없음,없음,있음 / 렌트,있음,있음
38039880,오토,보험사보증,"70,161km",없음,없음,없음,없음,있음
38558036,-,보험사보증,"70,684km",없음,없음,없음,있음,있음
38139913,-,자가보증,"67,469km",없음,없음,없음,없음,없음
38221523,오토,보험사보증,"20,680km",없음,없음,없음,없음,없음
38535195,-,자가보증,"73,176km",없음,없음,없음,없음,있음
38311484,오토,보험사보증,"132,187km",있음 / 적법,없음,없음,없음,없음
36149894,-,보험사보증,"139,453km",없음,없음,없음,있음,있음
38527430,-,보험사보증,"54,346km",없음,없음,있음 / 렌트,없음,없음
38617127,-,보험사보증,"130,865km",없음,없음,없음,없음,없음
37746437,-,자가보증,"56,600km",없음,없음,없음,있음,없음
38529233,오토,보험사보증,"83,789km",없음,없음,없음,없음,없음
37589896,오토,보험사보증,"122,680km",없음,없음,없음,없음,없음
38427347,-,보험사보증,"111,625km",없음,없음,있음 / 렌트,없음,있음
37659498,오토,자가보증,"41,567km",없음,없음,없음,없음,없음
38570674,오토,자가보증,"200,494km",없음,없음,없음,없음,있음
38619698,오토,자가보증,"74,509km",없음,없음,없음,없음,없음
38598613,-,자가보증,"119,161km",없음,없음,없음,있음,있음
38315369,오토,보험사보증,"61,300km",있음 / 적법 / 장치,없음,없음,없음,있음
38490436,-,보험사보증,"81,682km",없음,없음,없음,없음,있음
37740091,오토,보험사보증,"99,097km",없음,없음,없음,없음,없음
38574474,-,보험사보증,"24,203km",없음,없음,없음,없음,있음
38120031,오토,자가보증,"100,266km",없음,없음,없음,없음,없음
38554094,오토,보험사보증,"94,536km",없음,없음,있음 / 렌트,없음,있음
38603804,오토,보험사보증,"61,767km",없음,없음,없음,없음,없음
38154131,오토,보험사보증,"19,584km",없음,없음,없음,없음,없음
38515014,-,보험사보증,"68,794km",없음,없음,없음,없음,있음
38281955,-,보험사보증,"3,846km",없음,없음,없음,없음,없음
38617448,오토,보험사보증,"108,810km",있음 / 적법,없음,없음,없음,있음
37976851,-,보험사보증,"68,610km",없음,없음,없음,없음,없음
37957333,-,보험사보증,"15,716km",없음,없음,없음,없음,없음
38609255,-,보험사보증,"108,603km",없음,없음,있음 / 렌트,없음,없음
38568477,오토,보험사보증,"49,524km",없음,없음,있음 / 렌트,없음,있음
38320983,-,보험사보증,"127,341km",없음,없음,없음,없음,없음
38486590,오토,보험사보증,"39,118km",없음,없음,있음 / 렌트,없음,없음
38627951,오토,보험사보증,"55,913km",없음,없음,있음 / 렌트,없음,없음
38179342,오토,보험사보증,"108,099km",없음,없음,없음,없음,있음
38396644,오토,보험사보증,"67,514km",없음,없음,있음 / 렌트,없음,없음
38444647,-,보험사보증,"57,832km",없음,없음,없음,없음,없음
38581640,-,자가보증,"127,131km",없음,없음,없음,없음,없음
38527650,오토,보험사보증,"65,144km",없음,없음,없음,없음,있음
38212505,오토,보험사보증,"123,615km",없음,없음,있음 / 렌트,있음,있음
38631933,오토,보험사보증,"78,071km",없음,없음,없음,없음,없음
38327269,오토,보험사보증,"83,625km",없음,없음,있음 / 렌트,없음,있음
38347633,-,보험사보증,"159,111km",없음,없음,없음,없음,있음
37808359,오토,자가보증,"7,378km",없음,없음,없음,없음,없음
38595284,-,보험사보증,"67,830km",없음,없음,없음,없음,없음
38529797,-,보험사보증,"68,022km",없음,없음,없음,없음,없음
37815841,오토,보험사보증,"적음 / 51,490km",없음,없음,없음,있음,있음
38331273,오토,보험사보증,"9,004km",없음,없음,없음,없음,있음
38553973,오토,보험사보증,"195,498km",없음,없음,없음,없음,있음
38620709,오토,보험사보증,"32,882km",없음,없음,없음,없음,없음
38626076,-,자가보증,"94,500km",없음,없음,없음,없음,있음
38401508,오토,보험사보증,"92,118km",없음,없음,없음,없음,있음
38344214,오토,보험사보증,"26,218km",없음,없음,없음,없음,없음
38620739,-,보험사보증,"14,480km",없음,없음,없음,없음,있음
38166581,-,자가보증,"37,608km",없음,없음,없음,있음,있음
38342593,오토,보험사보증,"84,920km",없음,없음,없음,없음,있음
38360039,-,자가보증,"98,410km",없음,없음,없음,없음,없음
38588517,-,보험사보증,"136,419km",없음,없음,없음,있음,있음
38475953,-,보험사보증,"113,709km",없음,없음,없음,없음,없음
38599285,-,보험사보증,"65,433km",없음,없음,있음 / 렌트,없음,있음
38522698,-,보험사보증,"63,108km",없음,없음,없음,없음,없음
38209362,-,보험사보증,"12,584km",없음,없음,없음,없음,있음
37768365,-,보험사보증,"3,660km",없음,없음,없음,없음,없음
37787392,오토,자가보증,"6,704km",없음,없음,없음,없음,없음
38043202,-,보험사보증,"94,426km",없음,없음,없음,없음,없음
38233944,-,보험사보증,"20,655km",없음,없음,없음,없음,없음
38416716,오토,보험사보증,"160,282km",없음,없음,없음,있음,있음
38226431,오토,보험사보증,"191,196km",없음,없음,있음 / 렌트,없음,있음
38314276,-,보험사보증,"143,664km",없음,없음,없음,없음,없음
38482345,-,보험사보증,"39,406km",없음,없음,없음,없음,없음
37781808,-,보험사보증,"36,217km",없음,없음,없음,없음,없음
38323062,-,자가보증,"78,857km",없음,없음,없음,없음,있음
38557972,오토,자가보증,"218,277km",없음,없음,없음,없음,있음
38532188,오토,보험사보증,"97,608km",없음,없음,있음 / 렌트,없음,없음
38314261,-,자가보증,"36,693km",없음,없음,없음,없음,없음
38559637,오토,보험사보증,"44,025km",없음,없음,없음,없음,없음
38496346,-,보험사보증,"52,086km",없음,없음,있음 / 렌트,없음,없음
38608510,-,보험사보증,"22,581km",없음,없음,없음,없음,없음
38415065,오토,보험사보증,"76,311km",없음,없음,있음 / 렌트,없음,없음
38306489,-,보험사보증,"92,996km",없음,없음,없음,없음,없음
38557110,-,보험사보증,"209,162km",없음,없음,없음,있음,있음
38056551,-,보험사보증,"73,736km",있음 / 적법,없음,없음,있음,있음
38251103,오토,보험사보증,"1,733km",없음,없음,없음,없음,없음
38009822,오토,보험사보증,"59,146km",없음,없음,없음,없음,있음
38568401,-,보험사보증,"126,401km",없음,없음,없음,없음,없음
38465057,-,보험사보증,"88,741km",없음,없음,있음 / 렌트,없음,없음
38242345,오토,보험사보증,"124,939km",없음,없음,없음,있음,있음
38491103,-,보험사보증,"97,040km",없음,없음,없음,없음,없음
38536107,오토,보험사보증,"141,577km",없음,없음,없음,있음,없음
38560880,오토,보험사보증,"27,243km",없음,없음,없음,없음,없음
38357783,오토,보험사보증,"86,874km",없음,없음,없음,없음,없음
38368886,오토,자가보증,"222,888km",없음,없음,없음,없음,없음
38595542,-,보험사보증,"57,143km",없음,없음,없음,없음,있음
38626037,오토,보험사보증,"107,756km",없음,없음,없음,없음,없음
37955332,오토,자가보증,"121,523km",없음,없음,없음,없음,없음
38632125,오토,자가보증,"12,065km",없음,없음,없음,없음,없음
38391559,-,보험사보증,"8,597km",없음,없음,없음,없음,없음
38630924,-,자가보증,"29,652km",없음,없음,없음,없음,없음
38448772,오토,보험사보증,"51,486km",없음,없음,없음,없음,있음
38089342,-,보험사보증,"112,952km",없음,없음,없음,없음,없음
38390079,-,보험사보증,"118,034km",없음,없음,없음,없음,있음
38270530,오토,자가보증,"18,993km",없음,없음,없음,없음,없음
38573251,오토,보험사보증,"23,077km",없음,없음,없음,없음,없음
38499134,오토,자가보증,"49,922km",없음,없음,없음,없음,없음
38521353,오토,보험사보증,"46,327km",없음,없음,있음 / 렌트,없음,없음
38196451,오토,자가보증,"134,442km",없음,없음,없음,없음,있음
38290004,오토,보험사보증,"105,144km",없음,없음,없음,없음,있음
38581632,-,보험사보증,"66,668km",없음,없음,없음,없음,있음
38559965,오토,보험사보증,"8,211km",없음,없음,없음,없음,없음
38562433,오토,자가보증,"131,924km",없음,없음,없음,없음,없음
38251110,오토,자가보증,"39,879km",없음,없음,없음,없음,없음
36852394,오토,보험사보증,"194,253km",없음,없음,없음,없음,없음
38254241,오토,보험사보증,"82,864km",없음,없음,있음 / 렌트,없음,없음
38407658,오토,자가보증,"45,307km",없음,없음,없음,없음,없음
38527801,오토,보험사보증,"31,166km",없음,없음,있음 / 렌트,없음,없음
38566574,-,보험사보증,"163,826km",없음,없음,있음 / 렌트,없음,없음
37685566,오토,보험사보증,"192,446km",없음,없음,없음,없음,없음
37953108,오토,보험사보증,"138,547km",없음,없음,없음,있음,있음
38540985,오토,자가보증,"31,000km",없음,없음,있음 / 렌트,없음,없음
38357587,-,자가보증,"236,919km",없음,없음,있음 / 렌트,있음,있음
38166625,-,자가보증,"34,795km",없음,없음,있음 / 렌트,있음,있음
38541014,오토,보험사보증,"26,696km",없음,없음,없음,없음,없음
38631634,오토,보험사보증,"114,081km",없음,없음,없음,없음,없음
38340821,오토,보험사보증,"9,555km",없음,없음,없음,없음,없음
38527323,오토,보험사보증,"39,311km",없음,없음,있음 / 렌트,없음,없음
38269785,-,보험사보증,"30,441km",없음,없음,없음,없음,없음
38595548,-,보험사보증,"29,305km",없음,없음,없음,없음,없음
37677780,수동,보험사보증,"9,083km",없음,없음,없음,없음,없음
38519173,-,보험사보증,"101,000km",없음,없음,있음 / 렌트,있음,있음
36349331,-,보험사보증,"51,825km",없음,없음,있음 / 렌트,없음,있음
38409527,-,보험사보증,"42,068km",없음,없음,없음,없음,없음
37786550,오토,보험사보증,"20,906km",없음,없음,없음,없음,없음
38213318,오토,보험사보증,"152,990km",없음,없음,없음,없음,없음
38282847,오토,보험사보증,"4,222km",없음,없음,없음,없음,없음
37967764,오토,자가보증,"33,244km",없음,없음,없음,없음,없음
37422719,오토,보험사보증,"90,329km",없음,없음,없음,없음,있음
38490654,-,보험사보증,"23,968km",없음,없음,없음,없음,없음
38616655,-,자가보증,"64,737km",없음,없음,없음,없음,없음
38490289,-,보험사보증,"139,192km",없음,없음,없음,없음,있음
37942839,오토,보험사보증,"2,885km",없음,없음,없음,없음,있음
38291820,오토,보험사보증,"84,610km",없음,없음,없음,있음,있음
38211379,오토,보험사보증,"67,378km",없음,없음,있음 / 렌트,없음,있음
38304674,오토,자가보증,"48,938km",없음,없음,없음,없음,없음
38304694,-,보험사보증,"10,880km",없음,없음,없음,없음,없음
38449498,-,보험사보증,"26,419km",없음,없음,없음,없음,없음
38572958,오토,보험사보증,"108,829km",없음,없음,없음,없음,있음
38614003,오토,보험사보증,"113,152km",없음,없음,없음,없음,있음
38300067,오토,보험사보증,"118,981km",없음,없음,없음,없음,있음
38361684,오토,보험사보증,"73,277km",없음,없음,없음,없음,없음
38467925,오토,보험사보증,"17,488km",없음,없음,없음,없음,없음
38604536,오토,보험사보증,"113,315km",없음,없음,있음 / 렌트,없음,없음
38516442,오토,보험사보증,"109,239km",없음,없음,없음,없음,없음
38443623,-,보험사보증,"15,444km",없음,없음,없음,없음,없음
38540984,-,보험사보증,"43,053km",없음,없음,없음,없음,있음
38515002,-,자가보증,"146,001km",없음,없음,없음,있음,있음
38177830,오토,보험사보증,"51,900km",없음,없음,없음,없음,없음
38410247,-,보험사보증,"22,977km",없음,없음,없음,없음,없음
38392669,오토,자가보증,"215,797km",없음,없음,없음,없음,없음
38207955,-,보험사보증,"52,918km",없음,없음,있음 / 렌트,있음,없음
38065073,오토,보험사보증,"126,664km",없음,없음,있음 / 렌트,없음,있음
37993257,-,자가보증,"125,088km",없음,없음,없음,없음,없음
37261633,-,보험사보증,"109,012km",없음,없음,있음 / 렌트,없음,없음
38234740,-,보험사보증,"37,396km",없음,없음,없음,없음,있음
38529375,오토,보험사보증,"122,020km",없음,없음,있음 / 렌트,없음,없음
38452762,-,보험사보증,"128,059km",없음,없음,없음,없음,없음
37966011,-,보험사보증,"125,578km",없음,없음,없음,있음,있음
38622795,오토,보험사보증,"71,860km",없음,없음,있음 / 렌트,없음,없음
38611227,오토,보험사보증,"24,172km",없음,없음,없음,없음,없음
38151240,오토,자가보증,"31,791km",없음,없음,없음,없음,없음
38379778,오토,자가보증,"226,422km",없음,없음,없음,있음,있음
38439424,-,보험사보증,"84,263km",없음,없음,없음,없음,없음
38380243,-,보험사보증,"57,792km",없음,없음,없음,없음,있음
37821146,오토,자가보증,"89,687km",없음,없음,있음 / 렌트,없음,있음
38591298,오토,보험사보증,"143,326km",없음,없음,없음,없음,있음
38418582,-,보험사보증,"12,516km",없음,없음,없음,없음,없음
38255618,-,보험사보증,"54,536km",없음,없음,없음,있음,있음
37815528,-,보험사보증,"121,111km",없음,없음,없음,없음,없음
38571600,-,보험사보증,"27,421km",없음,없음,없음,없음,없음
38216728,-,보험사보증,"74,474km",없음,없음,없음,없음,없음
38603448,오토,보험사보증,"70,868km",없음,없음,없음,없음,있음
37681748,오토,보험사보증,"74,801km",없음,없음,있음 / 렌트,없음,없음
38010900,-,보험사보증,"119,392km",없음,없음,없음,없음,있음
38362702,-,보험사보증,"58,613km",없음,없음,없음,없음,없음
38445926,오토,자가보증,"109,846km",없음,없음,없음,없음,없음
38597256,수동,자가보증,"35,672km",없음,없음,없음,없음,없음
38027405,오토,보험사보증,"78,873km",없음,없음,있음 / 렌트,없음,없음
38482747,-,보험사보증,"72,033km",없음,없음,있음 / 렌트,없음,없음
38532917,-,보험사보증,"17,548km",없음,없음,없음,없음,없음
38416391,오토,보험사보증,"30,599km",없음,없음,있음 / 렌트,없음,있음
38216520,-,보험사보증,"4,731km",없음,없음,없음,있음,있음
38531959,오토,자가보증,"45,683km",없음,없음,있음 / 렌트,없음,있음
38264405,오토,자가보증,"230,384km",없음,없음,없음,없음,없음
38225586,수동,보험사보증,"25,581km",있음 / 적법,없음,없음,없음,없음
38241644,오토,보험사보증,"15,129km",없음,없음,없음,없음,없음
38404699,오토,보험사보증,"77,253km",없음,없음,없음,없음,없음
38528611,오토,보험사보증,"29,360km",없음,없음,없음,없음,없음
38265024,-,보험사보증,"60,876km",없음,없음,없음,있음,있음
38517009,-,보험사보증,"27,195km",없음,없음,없음,없음,없음
38547424,-,자가보증,"48,217km",없음,없음,있음 / 렌트,없음,있음
38221429,오토,보험사보증,"111,819km",없음,없음,없음,없음,없음
38537977,-,보험사보증,"40,692km",없음,없음,없음,없음,있음
38347330,-,보험사보증,"82,629km",없음,없음,없음,있음,있음
38500954,오토,보험사보증,"78,075km",없음,없음,없음,없음,없음
37749119,오토,보험사보증,"103,896km",없음,없음,없음,있음,있음
38386199,오토,보험사보증,"60,442km",없음,없음,없음,없음,없음
38392392,-,보험사보증,"29,049km",없음,없음,없음,없음,없음
38518311,-,보험사보증,"123,008km",없음,없음,없음,있음,있음
37995388,-,자가보증,"144,041km",없음,없음,없음,없음,있음
38503341,-,보험사보증,"37,999km",없음,없음,없음,없음,없음
38544974,오토,보험사보증,"75,837km",없음,없음,있음 / 렌트,없음,있음
38627690,오토,자가보증,"17,250km",없음,없음,없음,없음,없음
38498951,-,보험사보증,"45,777km",없음,없음,없음,없음,없음
38025712,오토,자가보증,"116,205km",없음,없음,없음,없음,없음
37812829,오토,자가보증,"69,352km",없음,없음,없음,없음,없음
38344389,오토,보험사보증,"27,455km",없음,없음,없음,없음,없음
37271153,-,자가보증,"142,609km",없음,없음,없음,있음,있음
38496330,-,보험사보증,"76,428km",없음,없음,있음 / 렌트,없음,있음
38314439,오토,보험사보증,"35,497km",없음,없음,없음,없음,없음
38484104,오토,보험사보증,"85,852km",없음,없음,없음,없음,없음
38554071,-,보험사보증,"66,804km",없음,없음,없음,없음,없음
38391571,오토,보험사보증,"137,993km",없음,없음,없음,없음,없음
37956560,-,보험사보증,"29,249km",없음,없음,있음 / 렌트,없음,있음
37845259,-,보험사보증,"50,661km",없음,없음,없음,없음,있음
38352603,오토,보험사보증,"57,209km",없음,없음,없음,없음,없음
38491119,-,보험사보증,"32,919km",없음,없음,없음,없음,있음
38295984,오토,보험사보증,"81,728km",없음,없음,있음 / 렌트,없음,없음
38291618,오토,보험사보증,"74,747km",없음,없음,있음 / 렌트,없음,있음
38575717,오토,보험사보증,"6,014km",없음,없음,없음,없음,없음
38624837,오토,자가보증,"102,368km",없음,없음,없음,없음,없음
38553986,-,자가보증,"66,420km",없음,없음,있음 / 렌트,없음,없음
38435804,-,보험사보증,"77,356km",없음,없음,있음 / 렌트,없음,있음
38556399,오토,보험사보증,"61,012km",없음,없음,없음,없음,있음
38311951,오토,보험사보증,"67,899km",없음,없음,없음,없음,없음
38572080,오토,보험사보증,"91,966km",없음,없음,없음,없음,없음
38499768,오토,보험사보증,"37,650km",없음,없음,있음 / 렌트,없음,없음
37431344,-,자가보증,"107,049km",없음,없음,없음,없음,없음
38558042,오토,보험사보증,"664,391km",없음,없음,없음,없음,없음
38320425,-,자가보증,"303,184km",없음,없음,없음,없음,있음
37868172,오토,보험사보증,"39,435km",없음,없음,없음,없음,없음
38336659,오토,보험사보증,"53,757km",없음,없음,있음 / 렌트,없음,없음
38435011,-,보험사보증,"보통 / 38,179km",없음,없음,있음 / 렌트,있음,있음
38409524,-,보험사보증,"34,112km",없음,없음,없음,없음,없음
38529312,-,보험사보증,"46,165km",없음,없음,없음,없음,없음
37927337,오토,보험사보증,25km,없음,없음,없음,없음,없음
38214461,-,보험사보증,"56,204km",없음,없음,없음,없음,없음
38287189,-,보험사보증,"89,143km",없음,없음,없음,없음,없음
38324946,오토,보험사보증,"38,878km",없음,없음,없음,없음,있음
38576386,-,보험사보증,"29,587km",없음,없음,없음,없음,없음
38428932,오토,자가보증,"39,070km",없음,없음,없음,없음,없음
38536132,오토,보험사보증,"57,332km",없음,없음,없음,있음,있음
38203856,-,보험사보증,"145,853km",없음,없음,없음,있음,있음
37751177,오토,보험사보증,"183,264km",없음,없음,없음,없음,없음
37667123,오토,보험사보증,"104,859km",없음,없음,없음,없음,없음
38448784,-,보험사보증,"62,092km",없음,없음,없음,없음,없음
38575349,-,보험사보증,"32,669km",없음,없음,없음,없음,없음
38490342,오토,보험사보증,"104,131km",없음,없음,없음,없음,있음
38253567,-,보험사보증,"18,388km",없음,없음,없음,없음,없음
37867698,오토,자가보증,"43,937km",없음,없음,없음,없음,없음
38177166,-,자가보증,"111,010km",없음,없음,없음,없음,없음
38563885,오토,보험사보증,"119,905km",없음,없음,없음,있음,없음
38589407,오토,자가보증,"21,256km",없음,없음,없음,없음,없음
38544695,-,보험사보증,"118,625km",없음,없음,있음 / 렌트,없음,없음
38614178,오토,보험사보증,"27,681km",없음,없음,있음 / 렌트,없음,없음
38599101,-,자가보증,"201,729km",없음,없음,있음 / 렌트,없음,있음
36179684,-,보험사보증,"84,632km",없음,없음,있음 / 렌트,없음,있음
38531502,오토,보험사보증,"92,771km",없음,없음,없음,없음,없음
38290303,오토,보험사보증,"47,516km",없음,없음,없음,있음,있음
