id,n,model,fuel,cc,date,nc,oc,tl,fd,tf,cm_num,cm_price,co_num,co_price,price,transmission,warranty,mileage,tuning_history,special_history,usage_change,accident,little_accident
38255265,307조3430,더 K9,가솔린,3778cc,2021/06/02,0,1,0,0,0,0,0,0,0,3390,-,보험사보증,"100,109km",없음,없음,없음,없음,없음
38362512,394다2405,더 뉴 스파크,가솔린,999cc,2021/02/05,0,1,0,0,0,0,0,0,0,990,오토,보험사보증,"23,862km",없음,없음,없음,없음,없음
38004076,17너9669,더 뉴 그랜드 스타렉스,디젤,2497cc,2018/12/12,0,1,0,0,0,0,0,0,0,3290,-,보험사보증,"67,882km",있음 / 적법 / 장치,없음,없음,없음,없음
38473200,175더2547,K5 3세대,가스,1999cc,2020/11/17,1,0,0,0,0,4,4749038,2,2062299,1900,오토,자가보증,"97,450km",없음,없음,있음 / 렌트,없음,있음
37699037,104하2719,G80 (RG3),가솔린,2497cc,2020/07/13,0,0,0,0,0,1,1373074,1,286740,4050,오토,자가보증,"67,941km",없음,없음,있음 / 렌트,없음,없음
38429119,61거5924,올 뉴 K3,가솔린,1598cc,2019/04/16,0,1,0,0,0,0,0,0,0,1770,-,보험사보증,"19,462km",없음,없음,없음,없음,없음
38529070,239버1372,K5 3세대,가솔린,1999cc,2020/04/21,1,1,0,0,0,0,0,0,0,2180,오토,자가보증,"88,931km",없음,없음,있음 / 렌트,없음,있음
38466795,224오7802,캐스퍼,가솔린,998cc,2022/10/26,0,0,0,0,0,0,0,0,0,1730,-,보험사보증,"28,107km",없음,없음,없음,없음,없음
38605664,37어6523,티볼리 에어,디젤,1597cc,2019/06/07,0,3,0,0,0,1,4804010,1,837000,930,-,자가보증,"129,909km",없음,없음,없음,없음,있음
38488973,02거3705,더 뉴 K3,가솔린,1591cc,2017/10/17,0,1,0,0,0,2,2289780,1,834156,1140,-,보험사보증,"15,653km",없음,없음,없음,없음,있음
38426796,42노6198,올 뉴 모닝,가솔린,998cc,2013/11/13,0,3,0,0,0,7,7456654,12,20218838,439,-,자가보증,"79,495km",없음,없음,없음,없음,있음
37699439,145허8652,GV80,디젤,2996cc,2020/02/06,0,0,0,0,0,0,0,0,0,5950,오토,자가보증,"48,946km",없음,없음,있음 / 렌트,없음,없음
38174045,326조7529,K7 프리미어 하이브리드,하이브리드,2359cc,2020/04/23,0,1,0,0,0,2,1432240,1,679829,2680,오토,자가보증,"81,531km",없음,없음,없음,없음,있음
38586885,239버1396,K5 3세대,가솔린,1598cc,2020/10/12,1,1,0,0,0,3,1341685,0,0,2380,오토,자가보증,"61,800km",없음,없음,있음 / 렌트,없음,있음
37831327,111보9441,K5 하이브리드 3세대,하이브리드,1999cc,2020/07/23,0,1,0,0,0,4,3350064,1,776250,2500,오토,자가보증,"72,353km",없음,없음,없음,없음,있음
37814922,162호2869,쏘렌토 4세대,하이브리드,1598cc,2021/03/15,0,0,0,0,0,0,0,0,0,3780,-,자가보증,"27,726km",없음,없음,있음 / 렌트,없음,없음
38631650,123머7495,더 뉴 카니발,디젤,2199cc,2018/04/23,1,4,0,0,0,0,0,0,0,2380,오토,보험사보증,"66,839km",없음,없음,있음 / 렌트,없음,없음
38631712,297러1103,G80,가솔린,3342cc,2019/09/30,1,1,0,0,0,3,2408072,3,2077616,2440,오토,자가보증,"75,457km",없음,없음,있음 / 렌트,없음,있음
38492815,172가9807,올 뉴 K3,가솔린,1598cc,2020/04/08,0,1,0,0,0,1,1371999,0,0,1390,-,보험사보증,"27,341km",없음,없음,없음,있음,없음
38415620,180우4661,올 뉴 투싼,디젤,1995cc,2015/05/07,1,1,0,0,0,0,0,0,0,1180,-,보험사보증,"146,102km",없음,없음,없음,없음,있음
38410324,236서9070,G90,가솔린,5038cc,2019/06/10,1,4,0,0,0,1,1561430,1,1450000,3850,-,보험사보증,"120,114km",없음,없음,있음 / 렌트,없음,없음
38169543,51노0211,올 뉴 카니발,디젤,2199cc,2016/11/24,0,3,0,0,0,2,2307220,2,839510,1270,-,자가보증,"123,290km",없음,없음,없음,있음,없음
38140010,58부4967,그랜저 IG,가스,2999cc,2017/01/02,0,5,0,0,0,6,9368137,2,2157950,1190,오토,보험사보증,"146,395km",없음,없음,없음,있음,있음
38398915,45더4903,더 뉴 카니발,디젤,2199cc,2019/04/29,0,6,0,0,0,7,9309659,7,9228307,1780,-,보험사보증,"128,495km",없음,없음,없음,없음,있음
37856172,91더5411,렉스턴 스포츠,디젤,2157cc,2019/03/21,0,1,0,0,0,0,0,0,0,1299,-,자가보증,"51,000km",없음,없음,없음,없음,없음
38330565,159두5619,K7 프리미어 하이브리드,하이브리드,2359cc,2020/02/10,0,3,0,0,0,0,0,0,0,2890,-,보험사보증,"51,479km",없음,없음,없음,없음,없음
38388158,14구9458,쏘울,가솔린,1591cc,2009/12/08,0,1,0,0,0,5,4370766,1,3840000,390,-,자가보증,"151,215km",없음,없음,없음,있음,있음
38607693,381우3654,쏘렌토 4세대,가솔린,2497cc,2021/06/17,1,1,0,0,0,0,0,0,0,3550,-,보험사보증,"46,034km",없음,없음,있음 / 렌트,없음,없음
38166636,157저4509,더 K9,가솔린,3778cc,2018/06/18,1,3,0,0,0,4,3113883,0,0,1990,-,보험사보증,"181,512km",없음,없음,있음 / 렌트,없음,없음
38541080,271누5806,더 뉴 그랜저 IG 하이브리드,V005,2359cc,2021/11/04,1,1,0,0,0,0,0,0,0,3690,오토,보험사보증,"24,747km",없음,없음,있음 / 렌트,없음,없음
37795332,31구3942,더 뉴 트랙스,가솔린,1362cc,2019/02/18,0,1,0,0,0,3,2763646,1,1031792,1240,오토,자가보증,"81,212km",없음,없음,없음,없음,있음
38606886,399더3988,스팅어 마이스터,가솔린,3342cc,2022/11/30,0,0,0,0,0,3,6177022,0,0,4099,-,보험사보증,"45,214km",없음,없음,없음,없음,있음
38157150,191루9117,더 K9,가솔린,5038cc,2018/04/23,2,2,0,0,0,2,2025343,0,0,2950,오토,보험사보증,"161,828km",없음,없음,있음 / 렌트,없음,없음
38560417,16노0543,LF 쏘나타,가솔린,1998cc,2016/07/21,0,3,0,0,0,4,10409193,2,2552898,970,오토,자가보증,"132,263km",없음,없음,없음,없음,있음
37651106,61보3002,올 뉴 프라이드,가솔린,1396cc,2012/11/14,0,4,0,0,0,6,3367140,3,3761294,480,오토,보험사보증,"72,064km",없음,없음,없음,없음,있음
37908542,186저3671,더 뉴 트레일블레이저,가솔린,1341cc,2024/03/20,0,0,0,0,0,0,0,0,0,2650,오토,자가보증,"2,082km",없음,없음,없음,없음,없음
38233698,389부2683,K7 프리미어,가솔린,2497cc,2019/12/13,0,4,0,0,0,1,464490,2,7313000,1690,-,보험사보증,"133,386km",없음,없음,없음,없음,없음
36512631,16모1966,제네시스 DH,가솔린,3342cc,2014/01/03,0,4,0,0,0,5,5864827,5,5596505,950,-,자가보증,"160,522km",없음,없음,없음,있음,있음
38562515,66소2918,엑센트(신형),디젤,1582cc,2015/05/21,0,3,0,0,0,1,2018029,3,1918849,630,오토,보험사보증,"119,723km",없음,없음,없음,있음,있음
37686339,12소5337,아이오닉 일렉트릭,전기,78cc,2018/06/01,0,1,0,0,0,1,1094679,0,0,1690,-,보험사보증,"53,024km",없음,없음,없음,없음,있음
38324400,108머6384,더 뉴 그랜저 IG,가스,2999cc,2020/10/16,2,3,0,0,0,1,843373,2,21140000,1650,오토,자가보증,"110,812km",없음,없음,없음,있음,있음
38386483,137러1331,더 뉴 카니발 4세대,하이브리드,1598cc,2024/04/29,0,1,0,0,0,0,0,0,0,5750,오토,보험사보증,"8,442km",없음,없음,없음,없음,없음
38218891,23가6241,그랜저 IG,가솔린,2999cc,2017/07/26,0,1,0,0,0,2,3559100,0,0,2270,-,보험사보증,"55,251km",없음,없음,없음,없음,있음
38338562,236더3181,더 뉴 아반떼 AD,가솔린,1598cc,2020/01/16,0,2,0,0,0,0,0,0,0,1440,오토,보험사보증,"65,423km",없음,없음,없음,없음,없음
37479269,135모8870,G80 (RG3),가솔린,2497cc,2020/04/17,0,1,0,0,0,2,2909040,2,976070,2590,-,보험사보증,"190,842km",없음,없음,없음,없음,없음
38555095,67러7812,싼타페 TM,가솔린,1998cc,2019/05/16,0,2,0,0,0,1,1716660,2,6697894,2990,오토,자가보증,"16,989km",없음,없음,없음,없음,있음
38425169,141가5098,싼타페 (MX5),하이브리드,1598cc,2024/05/21,0,0,0,0,0,0,0,0,0,3940,-,보험사보증,"4,231km",없음,없음,없음,없음,없음
38611478,137나8691,쏘나타 (DN8),가솔린,1598cc,2020/01/14,0,0,0,0,0,1,1170280,0,0,2499,오토,자가보증,"39,210km",없음,없음,없음,없음,없음
38405275,52누4106,G80,가솔린,3342cc,2017/09/07,0,4,0,0,0,3,12925661,2,12303280,1750,오토,보험사보증,"131,218km",없음,없음,없음,있음,있음
38603370,257어8711,GV80,디젤,2996cc,2020/11/16,1,2,0,0,0,2,7450370,0,0,3799,오토,보험사보증,"156,957km",없음,없음,있음 / 렌트,있음,있음
37522298,67나3937,제네시스,가솔린,3342cc,2009/04/27,1,8,1,0,0,3,12354390,0,0,380,-,보험사보증,"188,974km",없음,없음,없음,없음,없음
38578287,127모2318,G80,가솔린,3342cc,2017/05/30,1,2,0,0,0,1,401520,0,0,2450,오토,보험사보증,"58,451km",없음,없음,없음,없음,없음
38560438,264오2304,그랜저 하이브리드 (GN7),하이브리드,1598cc,2024/02/29,1,1,0,0,0,0,0,0,0,4190,-,보험사보증,"2,661km",없음,없음,있음 / 렌트,없음,없음
38567690,205다2575,올 뉴 투싼,,1598cc,2020/10/07,1,1,0,0,0,0,0,2,1450368,1840,오토,보험사보증,"45,936km",없음,없음,있음 / 렌트,없음,없음
38560498,334서6536,G80,가솔린,3778cc,2018/11/26,1,5,0,0,0,1,788120,0,0,1750,-,보험사보증,"169,413km",없음,없음,있음 / 렌트,없음,있음
38621310,11누8839,티볼리,가솔린,1597cc,2015/04/28,0,3,0,0,0,2,5899578,1,1231878,690,-,보험사보증,"58,193km",없음,없음,없음,있음,있음
37584252,11주7768,그랜저 HG,가솔린,2359cc,2015/07/21,0,4,0,0,0,2,1461030,2,1685320,900,-,보험사보증,"99,536km",없음,없음,없음,없음,있음
38125899,122모5402,셀토스,가솔린,1591cc,2022/02/16,1,1,0,0,0,0,0,0,0,2120,-,자가보증,"70,461km",없음,없음,있음 / 렌트,없음,없음
38521522,190러3609,더 뉴 팰리세이드,가솔린,3778cc,2024/06/13,0,1,0,0,0,0,0,0,0,4050,-,자가보증,"6,853km",없음,없음,없음,없음,없음
37323447,146하1415,더 뉴 그랜저 IG,가스,2999cc,2020/11/26,0,0,0,0,0,3,2561738,0,0,2850,오토,보험사보증,"61,073km",없음,없음,있음 / 렌트,없음,없음
38563913,87보3290,스타리아,디젤,2199cc,2021/09/06,0,1,0,0,0,1,337000,2,1645470,1930,오토,자가보증,"194,902km",없음,없음,없음,없음,없음
38539574,22보6793,아반떼 MD,가솔린,1591cc,2011/01/31,0,3,0,0,0,4,3209775,2,2644899,450,오토,보험사보증,"94,683km",없음,없음,없음,있음,있음
38111627,51무6999,K7,가솔린,2656cc,2010/01/18,0,1,0,0,0,3,1894236,0,0,450,-,자가보증,"123,110km",없음,없음,없음,없음,있음
38322729,236모2250,더 뉴 QM6,가솔린,1997cc,2020/05/04,0,2,0,0,0,3,1153956,0,0,1679,오토,보험사보증,"86,034km",없음,없음,없음,없음,있음
38071156,18조3028,아슬란,가솔린,2999cc,2015/02/10,0,1,0,0,0,1,1369050,1,400000,890,오토,보험사보증,"125,734km",없음,없음,없음,있음,있음
38530576,228가2614,레이,가솔린,998cc,2014/06/27,1,2,0,0,0,3,1741257,3,3304529,790,오토,보험사보증,"65,543km",없음,없음,없음,있음,있음
38499117,192나7079,토레스,가솔린,1497cc,2023/07/04,0,1,0,0,0,0,0,0,0,2680,오토,자가보증,"27,314km",없음,없음,없음,없음,없음
38408484,334오4693,스포티지 5세대 하이브리드,하이브리드,1598cc,2023/02/24,0,1,0,0,0,2,2130523,1,682909,3690,오토,보험사보증,"40,878km",없음,없음,없음,없음,있음
38599574,192무7981,아반떼 AD,가솔린,1591cc,2018/01/24,1,1,0,0,0,0,0,0,0,1360,오토,보험사보증,"16,041km",없음,없음,있음 / 렌트,없음,없음
38465370,50모1336,싼타페 TM,디젤,2199cc,2018/05/17,0,1,0,0,0,2,3155731,1,776996,2720,-,자가보증,"40,045km",없음,없음,없음,없음,없음
36515036,38수3765,아반떼 MD,가솔린,1591cc,2011/03/18,0,6,0,0,0,4,8146239,2,5256791,399,-,보험사보증,"175,478km",없음,없음,없음,있음,있음
38416743,189부7652,그랜저 HG 하이브리드,하이브리드,2359cc,2015/01/02,1,3,0,0,0,1,491810,0,0,950,-,보험사보증,"165,493km",없음,없음,없음,없음,없음
38070434,47머9157,올란도,디젤,1998cc,2011/04/27,0,3,0,0,0,4,12470590,1,233450,270,오토,보험사보증,"178,264km",없음,없음,없음,없음,있음
38367932,51우5815,K3,디젤,1582cc,2014/03/13,0,3,0,0,0,2,5391790,0,0,599,-,보험사보증,"166,934km",없음,없음,없음,없음,있음
37243231,85더0915,더 뉴 그랜드 스타렉스,디젤,2497cc,2020/06/10,0,1,0,0,0,2,2108604,2,5070184,1850,-,보험사보증,"52,493km",없음,없음,없음,있음,있음
35477635,32라1139,SM6,가솔린,1997cc,2017/03/21,0,1,0,0,0,2,3214150,1,1094450,1133,-,자가보증,"58,666km",없음,없음,없음,없음,없음
38103394,09다6682,코나,가솔린,1591cc,2018/01/08,0,3,0,0,0,0,0,1,522798,1590,오토,보험사보증,"40,478km",없음,없음,없음,없음,없음
38213182,36부0698,올 뉴 말리부,가솔린,1490cc,2016/06/09,0,1,0,0,0,7,12651782,5,5404177,580,-,보험사보증,"175,273km",없음,없음,없음,있음,있음
37822707,371부6772,K5 하이브리드 3세대,하이브리드,1999cc,2021/01/20,1,5,0,0,0,0,0,0,0,2550,-,보험사보증,"51,719km",없음,없음,있음 / 렌트,없음,없음
38300463,51무3375,캡티바,디젤,1998cc,2013/12/18,0,0,0,0,0,2,1057250,0,0,479,-,자가보증,"158,528km",없음,없음,없음,없음,없음
38581733,27고5390,더 뉴 레이,가솔린,998cc,2018/07/20,0,1,0,0,0,0,0,0,0,970,-,자가보증,"112,000km",없음,없음,없음,없음,없음
37197975,23구3992,더 뉴 스파크,가솔린,999cc,2018/10/16,0,1,0,0,0,1,826770,1,419133,740,-,자가보증,"72,123km",없음,없음,없음,없음,있음
38388405,172구1404,더 뉴 SM6,디젤,1332cc,2020/09/29,1,1,0,0,0,1,1223140,0,0,1480,-,보험사보증,"66,758km",없음,없음,있음 / 렌트,없음,없음
38333392,163머4886,모하비 더 마스터,디젤,2959cc,2021/06/02,0,1,0,0,0,1,400619,2,735969,4100,-,보험사보증,"38,928km",없음,없음,없음,없음,없음
38242680,83거2781,그랜드 스타렉스,디젤,2497cc,2017/05/22,0,5,0,0,0,2,1948773,2,946736,1250,오토,보험사보증,"137,407km",없음,없음,없음,없음,없음
37901052,166두4775,GV80,가솔린,3470cc,2020/04/27,1,1,0,0,0,0,0,0,0,4190,-,보험사보증,"122,184km",없음,없음,있음 / 렌트,없음,있음
38425222,39다0695,올 뉴 카니발,디젤,2199cc,2015/10/29,0,1,0,0,0,2,2775920,0,0,1190,-,자가보증,"168,179km",없음,없음,없음,없음,없음
38380335,222구2955,더 뉴 그랜저 IG 하이브리드,하이브리드,2359cc,2020/03/30,1,2,0,0,0,1,1137432,0,0,2550,-,자가보증,"118,326km",없음,없음,없음,있음,있음
38326943,46가9381,티볼리 아머,가솔린,1597cc,2017/09/11,0,1,0,0,0,2,1317824,1,2708020,870,-,보험사보증,"125,545km",없음,없음,없음,있음,없음
38627989,21노6224,레이,가솔린,998cc,2017/06/08,0,3,0,0,0,1,1375670,0,0,980,-,자가보증,"85,828km",없음,없음,없음,없음,있음
38600302,10저6009,더 뉴 쏘렌토,디젤,1995cc,2017/11/15,0,1,0,0,0,2,2861750,6,12702261,1910,-,보험사보증,"11,381km",없음,없음,없음,없음,있음
37861538,02주5897,뉴렉스턴,디젤,2696cc,2005/12/27,0,1,0,0,0,2,1000300,4,3199409,320,-,보험사보증,"124,050km",있음 / 적법,없음,없음,없음,없음
38295158,64수7759,K5 하이브리드,하이브리드,1999cc,2012/08/20,0,6,0,0,0,6,3735425,2,2552000,350,오토,자가보증,"236,348km",없음,없음,없음,없음,없음
38013805,248거8044,아반떼 AD,가솔린,1591cc,2016/03/31,1,3,0,0,0,2,1170639,1,882767,798,-,보험사보증,"131,201km",없음,없음,있음 / 렌트,없음,없음
38150710,151저6169,XM3,가솔린,1332cc,2022/11/17,0,1,0,0,0,1,1594064,2,1466174,1820,오토,보험사보증,"39,132km",없음,없음,없음,없음,있음
38588666,170너3612,K5 3세대,가솔린,1598cc,2020/04/08,0,1,0,0,0,1,353470,0,0,2790,오토,보험사보증,"40,266km",없음,없음,없음,없음,없음
38213817,12오1484,올란도,디젤,1998cc,2012/01/04,0,3,0,0,0,1,718704,3,1484150,429,오토,자가보증,"108,116km",없음,없음,없음,없음,없음
38386115,45오5693,뉴SM3,가솔린,1598cc,2010/03/17,0,2,0,0,0,4,6904962,2,2546549,250,-,보험사보증,"145,818km",없음,없음,없음,있음,있음
38312522,04라7361,티볼리 에어,디젤,1597cc,2017/07/12,0,1,0,0,0,5,11680511,5,4462269,760,오토,자가보증,"110,371km",없음,없음,없음,없음,있음
38167117,30다6763,더 뉴 K5,가스,1999cc,2013/11/07,1,3,0,0,0,6,4067320,4,5628990,550,오토,자가보증,"177,160km",없음,없음,없음,없음,있음
38213746,26수9324,티볼리 아머,가솔린,1597cc,2017/12/22,0,3,0,0,0,0,0,0,0,1230,오토,보험사보증,"35,561km",없음,없음,없음,없음,없음
38567689,812마7491,스타리아,하이브리드,3470cc,2024/04/18,2,1,0,0,0,0,0,2,798880,3070,-,보험사보증,"4,869km",없음,없음,있음 / 영업용,없음,없음
38423512,321도5597,더 뉴 레이,가솔린,998cc,2019/06/05,1,1,0,0,0,0,0,2,756044,999,오토,보험사보증,"49,922km",없음,없음,있음 / 렌트,없음,없음
37859027,40거7946,SM6,가스,1998cc,2016/12/06,1,7,0,0,0,1,5336460,4,5819097,480,오토,보험사보증,"144,470km",없음,없음,없음,없음,있음
38311942,26소4941,더 뉴 카니발,디젤,2199cc,2018/11/05,0,1,0,0,0,0,0,0,0,2699,오토,보험사보증,"59,278km",없음,없음,없음,없음,없음
37880768,39주7488,올 뉴 모닝 (JA),가솔린,998cc,2018/05/29,0,1,0,0,0,5,1436547,1,297806,850,-,자가보증,"52,111km",없음,없음,없음,없음,없음
38234915,306너9213,G80 (RG3),가솔린,2497cc,2020/09/22,1,1,0,0,0,0,0,1,712739,3720,오토,보험사보증,"73,036km",없음,없음,없음,없음,없음
37478919,61러9033,더 럭셔리 그랜저,가솔린,3342cc,2013/10/04,0,2,0,0,0,2,1469430,3,2915580,450,-,보험사보증,"115,290km",없음,없음,없음,없음,없음
38272625,801조6184,스타리아,디젤,2199cc,2022/01/11,0,1,0,0,0,0,0,2,960728,2830,오토,보험사보증,"20,674km",없음,없음,없음,없음,없음
37870944,24너4486,더 뉴 K7,가솔린,2359cc,2015/11/10,0,3,0,0,0,3,1218356,0,0,850,-,보험사보증,"123,504km",없음,없음,없음,없음,없음
37683806,238더6674,더 뉴 SM6,가스,1998cc,2023/08/08,1,1,0,0,0,0,0,0,0,1700,오토,보험사보증,"52,723km",없음,없음,있음 / 영업용,없음,없음
37816986,234러7813,더 뉴 그랜저 IG,가솔린,2497cc,2022/06/17,1,1,0,0,0,0,0,0,0,3200,-,보험사보증,"54,998km",없음,없음,있음 / 렌트,없음,없음
38568410,62수0774,임팔라,가솔린,2457cc,2016/07/06,0,2,0,0,0,3,3473370,2,539816,1150,오토,보험사보증,"82,970km",없음,없음,없음,없음,있음
38382010,23수0712,올 뉴 카니발,디젤,2199cc,2015/12/01,0,3,0,0,0,5,3232088,0,0,1150,-,보험사보증,"132,979km",없음,없음,없음,없음,있음
38320185,166머4131,그랜저 IG,가솔린,2359cc,2019/06/04,1,3,0,0,0,2,901727,1,1031792,1749,오토,보험사보증,"107,413km",없음,없음,있음 / 렌트,없음,있음
38638387,60하3583,올 뉴 K7,가솔린,2359cc,2018/11/06,0,0,0,0,0,1,372140,0,0,1790,오토,자가보증,"47,000km",없음,없음,없음,없음,없음
38300201,224버7932,더 뉴 카니발 4세대,하이브리드,1598cc,2024/07/12,0,1,0,0,0,0,0,0,0,5840,-,보험사보증,"4,041km",없음,없음,없음,없음,없음
38541068,87고0134,렉스턴 스포츠 칸,디젤,2157cc,2019/12/06,0,1,0,0,0,0,0,0,0,1750,-,보험사보증,"104,072km",있음 / 적법,없음,없음,없음,없음
38517617,09보3440,싼타페 TM,디젤,1995cc,2019/03/12,0,5,0,0,0,1,803500,1,712689,2590,-,보험사보증,"67,573km",없음,없음,없음,없음,없음
38627360,374나9330,올 뉴 K7,가스,2999cc,2016/06/14,1,2,0,0,0,1,690540,0,0,1060,-,자가보증,"163,627km",없음,없음,없음,없음,없음
38448110,294두9466,스팅어,가솔린,1998cc,2020/04/23,0,1,0,0,0,5,7401125,0,0,2280,-,자가보증,"37,676km",없음,없음,없음,있음,있음
38357501,384부4295,더 넥스트 이쿼녹스,가솔린,1490cc,2023/08/23,0,1,0,0,0,1,1724151,0,0,2760,오토,보험사보증,"21,743km",없음,없음,없음,없음,없음
38586410,49구5444,SM5,가스,1998cc,2004/10/13,2,5,0,0,0,4,3452713,4,3141600,280,-,보험사보증,"210,726km",없음,없음,없음,있음,있음
38540201,120로8471,더 뉴 그랜저 IG,가솔린,2497cc,2021/10/19,1,1,0,0,0,0,0,0,0,2790,-,자가보증,"81,368km",없음,없음,없음,없음,없음
38452162,132서6044,더 뉴 쏘렌토 4세대,디젤,2151cc,2023/09/18,1,1,0,0,0,1,869524,0,0,4390,-,자가보증,"27,334km",없음,없음,없음,없음,없음
38188217,205오3072,티볼리 에어,디젤,1597cc,2019/08/27,1,1,0,0,0,0,0,0,0,1040,오토,보험사보증,"83,252km",없음,없음,있음 / 렌트,없음,없음
38611585,244주8476,G80 (RG3),가솔린,3470cc,2024/04/25,1,1,0,0,0,0,0,0,0,7800,오토,보험사보증,"12,578km",없음,없음,없음,없음,없음
38520913,49저9946,쏘나타 하이브리드,하이브리드,1999cc,2012/09/28,0,4,0,0,0,3,3204400,2,1114956,670,-,보험사보증,"108,427km",없음,없음,없음,없음,있음
38418486,142부2878,토레스,가솔린,1497cc,2023/01/19,0,1,0,0,0,2,11997883,2,2601053,2180,오토,보험사보증,"10,455km",없음,없음,없음,있음,있음
38599405,18구7152,뉴모닝,가솔린,999cc,2009/07/13,0,1,0,0,0,1,219150,0,0,280,-,보험사보증,"45,873km",없음,없음,없음,없음,없음
38554337,42누6534,스파크,가솔린,995cc,2011/12/09,0,5,0,0,0,1,830598,3,2271332,350,오토,보험사보증,"57,564km",없음,없음,없음,없음,있음
38369346,62저4239,쏘나타 (DN8),가솔린,1999cc,2019/08/12,0,1,0,0,0,0,0,0,0,1790,-,보험사보증,"91,894km",없음,없음,없음,없음,있음
38634315,182허4242,쏘렌토 4세대,하이브리드,1598cc,2021/04/27,0,0,0,0,0,0,0,0,0,2860,오토,보험사보증,"79,885km",없음,없음,있음 / 렌트,없음,있음
38626222,241고5529,G80 (RG3),가솔린,2497cc,2021/10/21,0,1,0,0,0,2,2222797,2,4704417,3150,오토,보험사보증,"118,459km",없음,없음,없음,없음,없음
38492214,135수7396,더 뉴 QM6,가솔린,1997cc,2020/02/03,0,1,0,0,0,0,0,0,0,1750,오토,보험사보증,"56,755km",없음,없음,없음,없음,없음
38244299,252오4681,더 뉴 팰리세이드,디젤,2199cc,2023/11/13,0,0,0,0,0,0,0,0,0,4350,-,보험사보증,"27,945km",없음,없음,없음,없음,없음
37712434,241거5085,G70,가솔린,1998cc,2019/01/03,1,1,0,0,0,2,4391752,0,0,1590,오토,자가보증,"150,765km",없음,없음,있음 / 렌트,있음,있음
38223900,47루4367,티볼리,가솔린,1597cc,2015/02/02,0,3,0,0,0,1,1724151,2,2164043,750,-,보험사보증,"112,389km",없음,없음,없음,없음,없음
36276954,369다6546,코나,가솔린,1591cc,2019/08/23,1,2,0,0,0,1,388310,2,4944160,1699,오토,보험사보증,"17,467km",없음,없음,없음,없음,없음
38276520,169더3289,쏘렌토 4세대,하이브리드,1598cc,2020/07/10,0,0,0,0,0,0,0,3,1516702,3600,-,보험사보증,"72,460km",없음,없음,없음,없음,없음
35791001,08우0503,스포티지 4세대,디젤,1995cc,2015/11/23,0,5,0,0,0,2,860779,1,431424,1030,오토,보험사보증,"153,314km",없음,없음,없음,없음,없음
38421152,49두5008,뉴SM5(신형),가솔린,1998cc,2012/01/06,0,1,0,0,0,2,1820647,0,0,250,-,보험사보증,"157,387km",없음,없음,없음,없음,있음
38527817,21가8037,아반떼 AD,가솔린,1591cc,2018/01/25,0,2,0,0,0,3,3434727,3,2213092,1140,오토,보험사보증,"108,743km",없음,없음,없음,있음,없음
37280677,42소7149,코란도 투리스모,디젤,2157cc,2017/05/08,0,1,0,0,0,1,1724151,4,11083760,850,-,자가보증,"112,895km",없음,없음,없음,있음,있음
38009126,222거8090,트래버스,가솔린,3564cc,2022/08/12,0,0,0,0,0,0,0,0,0,4080,오토,자가보증,"16,571km",없음,없음,없음,없음,없음
38234178,53마8332,코란도 투리스모,디젤,1998cc,2014/01/07,0,8,0,0,0,0,0,1,600930,420,오토,보험사보증,"187,379km",없음,없음,없음,없음,없음
38444526,12고3741,더 뉴 아반떼 AD,가솔린,1598cc,2019/01/23,0,1,0,0,0,0,0,0,0,1520,오토,보험사보증,"20,042km",없음,없음,없음,없음,없음
38503183,171누8478,카니발 4세대,디젤,2151cc,2023/09/06,0,0,0,0,0,0,0,0,0,4490,-,보험사보증,"13,230km",없음,없음,없음,없음,없음
38396319,221소9176,그랜저 IG,가솔린,2359cc,2019/01/29,1,5,0,0,0,0,0,0,0,1570,-,보험사보증,"137,002km",없음,없음,있음 / 렌트,없음,없음
38626825,175머5834,더 뉴 쏘렌토,가솔린,1998cc,2019/11/29,1,3,0,0,0,1,836160,0,0,2300,-,보험사보증,"80,864km",없음,없음,있음 / 렌트,없음,있음
38090237,04버0804,아반떼 AD,가솔린,1591cc,2016/08/16,0,1,0,0,0,2,2768977,3,2191423,990,오토,보험사보증,"92,214km",없음,없음,없음,없음,있음
37783078,373부8369,XM3,가솔린,1332cc,2020/05/06,0,5,0,0,0,1,817290,0,0,1539,오토,보험사보증,"69,333km",없음,없음,없음,없음,없음
38628113,194너2837,더 뉴 기아 레이,가솔린,998cc,2023/08/02,0,0,0,0,0,0,0,0,0,1950,-,보험사보증,"6,355km",없음,없음,없음,없음,없음
38361783,117노8506,쏘나타 (DN8),가솔린,1999cc,2022/10/24,0,2,0,0,0,0,0,0,0,2490,-,자가보증,"28,457km",없음,없음,없음,없음,없음
38234673,370주9844,카니발 R,가솔린,3470cc,2013/04/30,1,5,0,0,0,0,0,0,0,880,오토,자가보증,"129,920km",없음,없음,없음,없음,없음
38611502,50거0616,LF 쏘나타,가스,1999cc,2015/11/18,0,1,0,0,0,1,1169300,1,262504,980,-,자가보증,"99,806km",없음,없음,없음,없음,없음
38264402,186나2194,투싼 하이브리드 (NX4),하이브리드,1598cc,2022/01/10,1,1,0,0,0,0,0,0,0,2590,-,보험사보증,"83,900km",없음,없음,있음 / 렌트,없음,없음
38608919,224소8917,카니발 4세대,가솔린,3470cc,2023/02/28,0,0,0,0,0,0,0,0,0,4080,-,자가보증,"5,612km",없음,없음,없음,없음,없음
