ID,N,NC,OC,TL,FD,TF,CM,CO
38500883,154모8874,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회303,910원",없음
38583022,169더4113,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회958,534원",없음
38499881,256수7215,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37953015,383버5312,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회599,304원",없음
38541318,34보3250,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38537368,58두1332,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,350,418원","1회/968,888원"
38418755,254누3323,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38457092,122조9056,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38100085,254노7553,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,368,500원","2회/744,900원"
38385064,186부6193,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38628083,152로1109,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/2,232,980원"
38383034,132버9542,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회312,639원",없음
38465492,252모2461,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,913,663원",없음
38536257,326루7480,2회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/283,960원"
38578146,31라0860,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회8,125,828원","2회/2,769,670원"
38370341,161거2408,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,591,340원",없음
38567125,115머6663,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/892,647원"
36931921,14루1926,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회10,044,403원","2회/1,420,897원"
38031273,211버5404,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38491457,64구0541,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/859,557원"
38316886,60무9325,0회,12회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회5,579,641원",없음
38359070,257거6321,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,241,174원","4회/4,984,010원"
38578948,297러1163,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/371,464원"
38429683,107오2220,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38484101,243무8058,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38599102,183두5660,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,658,603원",없음
38563736,242어2222,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회238,469원","1회/1,210,000원"
38611334,68마9079,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,617,360원",없음
38601636,139무4744,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38619835,174다3378,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회582,318원",없음
38549812,366거7281,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/481,980원"
38114790,31서0240,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38582728,13도1411,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/854,470원"
38080544,252보5481,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/404,330원"
38601523,269소5738,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37809867,09버0356,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,205,196원","2회/1,053,566원"
38499212,64구0541,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/859,557원"
38437278,40라6383,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,417,437원",없음
38266714,372부1897,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38601945,21너0440,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38352751,46가9564,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회6,739,735원","2회/1,270,883원"
38473642,69라7587,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,894,852원","2회/1,389,784원"
38567034,172버7193,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회591,990원",없음
38401729,59도8182,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,587,630원","1회/751,860원"
38598635,382라4597,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/517,460원"
38495905,21너0681,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,025,297원","3회/3,801,711원"
38459898,19버2075,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38418766,339라3628,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회385,540원",없음
38467331,227마3298,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,795,980원","1회/3,737,130원"
38545771,143러2159,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38575594,159하3585,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회670,680원",없음
37556650,36조6794,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,437,844원","2회/796,342원"
38431149,113모2303,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38612146,61보2934,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,081,264원","2회/191,809원"
38514346,353더8072,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38105268,321수6445,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회400,627원",없음
38607910,372버6143,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회3,347,415원","1회/550,000원"
38568512,32서4430,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회311,600원",1회/미확정
38544919,387더4892,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38579233,152러7081,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38381752,362머3901,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38524045,273어4784,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,000,000원",없음
38357199,31조3467,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회393,669원",없음
38551543,140모8988,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"6회/3,045,329원"
38426770,386더9655,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38571130,309조3404,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38330837,52누3784,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회3,983,749원","1회/451,404원"
38211374,06부5750,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38577325,19버0308,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38052739,133서3411,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38448294,113루1962,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38301285,54오0225,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회5,678,602원","3회/2,420,010원"
38578136,35다5410,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회1,967,310원","2회/3,756,594원"
38448190,172구1416,2회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,258,969원","4회/3,193,180원"
38484081,337거9651,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,070,000원","1회/1,552,451원"
38563593,317고7908,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회812,623원","1회/1,317,916원"
38469339,292보5251,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37694610,264소7390,2회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회12,589,989원","1회/1,824,400원"
38638390,228도3241,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38410725,33누6017,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
35275650,16노8915,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회722,547원","2회/1,072,748원"
38543215,41러2129,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회691,090원",없음
38400284,67두2294,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회3,743,933원","2회/2,537,020원"
38409420,43도1178,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,712,405원","2회/4,441,928원"
38055639,23너4680,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,356,796원",없음
38474326,272루2565,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38275264,197로1299,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38571201,329다3240,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,565,000원","1회/164,830원"
38414874,267더5623,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회306,800원",없음
38365167,367무2909,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회919,696원",없음
38556725,261두7080,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,011,351원",없음
38586321,24오7237,0회,9회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회1,990,561원","1회/621,922원"
37835912,61모2836,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회10,074,748원","2회/716,721원"
38623815,112구2212,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회729,709원",없음
38435334,199누2654,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38331930,52누3784,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회3,983,749원","1회/451,404원"
38589339,19버0308,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38274434,372부1897,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37506499,301모5598,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38479654,143수3313,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,852,680원",없음
38141906,129조6879,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회781,250원","1회/2,405,650원"
38457675,03호8088,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회4,919,010원",없음
38621066,220더4005,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38408513,43도1178,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,712,405원","2회/4,441,928원"
38323447,18조7330,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,514,217원",없음
38564870,116주5194,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회4,119,260원","2회/1,592,910원"
38300983,379모2294,2회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회7,704,795원","1회/1,183,003원"
38098914,195어7377,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38422893,132서6041,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38334274,244부3446,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,145,400원","2회/2,825,870원"
38361717,64로0222,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38565864,103소1612,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38619845,360고7137,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38600454,252루1777,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회4,251,080원",없음
38520160,221오3094,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38583658,169더4113,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회958,534원",없음
38300082,237보3607,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/3,968,980원"
37937976,231도4048,1회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,2회미확정,"1회/528,255원"
37650224,103우6102,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38601514,183두5660,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,658,603원",없음
38564089,103소1612,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38611549,13우0405,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회667,920원","2회/4,370,250원"
38463810,227마3298,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,795,980원","1회/3,737,130원"
38422474,176머8128,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
36874750,45서0718,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회4,065,455원","2회/1,726,580원"
38499216,303도7934,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38612224,65너9125,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38331404,07노1255,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회7,034,207원",없음
38429432,267더5623,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회306,800원",없음
38204916,46우3690,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회468,590원",없음
38078692,284조7500,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회262,610원",없음
36864689,62어2339,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회741,390원",없음
38383042,157허3109,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,803,877원","2회/1,486,228원"
38556156,387버6151,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38574796,105머8927,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38590068,124보5447,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38512305,193무2304,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,122,720원",없음
38447951,237러2071,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,822,178원",없음
38556166,378마4040,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38559834,13더3388,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회2,926,545원","1회/797,100원"
38433832,126우3708,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37639204,68고2031,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회230,436원",없음
38589338,11다0855,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,069,091원",없음
38589331,313나2047,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회369,614원",없음
38435336,13마5860,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38498320,256수7215,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38350019,236저5341,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회3,388,298원","2회/6,905,490원"
37924034,64가4567,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회5,471,702원","2회/1,137,770원"
36670676,30다2354,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38275061,22고5285,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,048,978원",없음
38239843,139루6740,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37280790,76도8989,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회5,022,721원","1회/903,870원"
38251409,316다8170,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38426464,08서2943,1회,9회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회4,043,938원","2회/711,234원"
38543168,378마4040,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38591354,49우0284,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/557,630원"
38486037,204우9473,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회544,953원",없음
38274420,29거8133,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,354,916원","2회/1,480,039원"
38560193,144우7920,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38119511,58서8933,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회807,630원","1회/5,864,080원"
38473514,272루2565,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38604642,149로2857,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38531388,309서6633,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38590063,25고6977,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38276008,22고5285,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,048,978원",없음
38054414,133서3411,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
35857822,75누5808,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,545,098원",없음
38583727,171도3221,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38235011,187러6247,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/418,000원"
38331419,244부3446,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회3,145,400원","2회/2,825,870원"
37751959,225소1693,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회4,618,540원","1회/797,980원"
38394800,198어4084,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38627517,213어9747,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회413,921원",없음
38620350,222서8211,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회6,147,419원",없음
38604600,65너9125,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38106534,321수6445,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회400,627원",없음
38338380,336수9657,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,289,065원",없음
38255232,64마3540,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/1,220,390원"
38482870,177라7093,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38361210,38오0234,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회4,772,873원","1회/451,590원"
36632414,52너0115,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38447509,168어4010,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38548430,86우0511,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38573638,32버0104,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38162175,170라4620,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/972,160원"
38140935,52두7126,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회7,295,981원","3회/1,490,647원"
37253050,67마8369,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,970,280원","3회/1,417,840원"
37724334,11버9274,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회3,108,730원","2회/838,780원"
38019116,58라7152,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회7,240,650원","1회/8,803,000원"
38214078,205오3068,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37701957,67누8416,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회3,594,950원","5회/6,499,680원"
38490675,55로9241,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회457,546원","2회/1,768,659원"
38209469,50로0756,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,912,620원",없음
37984518,11로4283,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회4,136,257원",없음
38564105,49두2398,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,528,223원",없음
38429194,28보6407,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38544119,17라2394,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,269,498원",없음
37949165,95소3819,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,137,750원",없음
38590923,17나4932,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38390441,31버1109,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,517,260원","2회/1,827,510원"
38619860,51부0776,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,142,408원",없음
37860128,27우7187,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회9,454,950원","1회/9,025,500원"
38500005,142러4511,1회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회842,627원",없음
38170508,165러8637,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37640189,30로2745,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회586,860원",없음
38371695,27로1822,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회717,010원","1회/383,134원"
38060203,67주3231,0회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회3,067,702원","1회/592,080원"
37961569,14라3493,0회,7회,전손 0회,"침수(전손,분손) 0회",도난 0회,"5회3,557,360원","5회/9,889,790원"
38070434,47머9157,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회12,470,590원","1회/233,450원"
37806938,67라4647,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,140,581원",없음
38588619,35러0352,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회406,880원",없음
38291709,82노3869,0회,8회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,681,152원",없음
38132034,50너5822,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회603,400원","1회/3,299,000원"
38605873,169구7935,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/917,224원"
38085546,38어5939,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회4,464,450원","3회/1,406,000원"
38523883,42부0420,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,377,484원",없음
38608132,29로0884,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,192,080원",없음
37975459,04부4105,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"1회/503,137원"
38122157,101조6832,2회,9회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회2,230,000원","1회/161,368원"
38559654,03나5354,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회3,113,470원","1회/399,040원"
38631678,58부7446,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,783,006원","2회/2,586,850원"
38570813,06조7113,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
37666788,151조4519,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,856,565원",없음
38478911,373모1441,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/5,562,350원"
38241861,259버6351,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회340,282원",없음
37821072,159서1013,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,1회미확정,1회/미확정
38259246,22루5482,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,470,818원","2회/2,317,850원"
37770984,51소0481,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회9,295,882원","2회/849,408원"
37666663,180저9321,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,525,549원",없음
38530676,92무5786,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회8,200,000원",없음
38153919,04서0810,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회5,772,807원","2회/2,116,640원"
38547431,221소7316,1회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,254,970원","3회/5,944,870원"
38353428,21라4431,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회308,110원",없음
38076039,144마6621,1회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회541,507원","1회/614,690원"
38302775,261루4176,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회817,609원",없음
38546566,51누0777,0회,7회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,178,150원","2회/5,392,087원"
38088724,65러0617,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회3,955,458원",없음
38524700,19머7780,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,313,880원","1회/1,099,549원"
38207175,50로0756,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,912,620원",없음
37937828,25소8279,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,849,936원","2회/1,783,376원"
38575607,10누0500,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회1,080,580원",없음
37952065,06어0407,0회,6회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,"2회/1,290,222원"
37869665,26루4400,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회2,696,220원",없음
38362352,31소1280,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38591357,28누2499,0회,4회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회504,940원",없음
38516055,23너2588,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회408,650원",없음
37866891,19조5706,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회737,810원",없음
37696322,03가2706,1회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,980,900원","1회/441,694원"
38108016,26무3008,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"4회3,987,110원","3회/2,889,090원"
38351828,261루4176,1회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회817,609원",없음
38304414,09더5717,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회836,579원","1회/2,740,391원"
38597697,62가4134,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"3회1,186,390원","1회/1,899,510원"
38562399,32버0104,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38546119,86우0511,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,없음,없음
38525453,19주3508,0회,2회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,061,378원","2회/1,734,422원"
38536787,21고2291,0회,5회,전손 0회,"침수(전손,분손) 0회",도난 0회,"6회8,535,460원","4회/4,245,082원"
38291619,43누2551,0회,3회,전손 0회,"침수(전손,분손) 0회",도난 0회,"2회2,420,514원","1회/497,320원"
38262514,03거8108,0회,0회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,689,400원","1회/1,487,100원"
38483601,16다2830,0회,1회,전손 0회,"침수(전손,분손) 0회",도난 0회,"1회1,042,400원",없음
